episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef,clip_range
9220,457325,0.13,0.13,9.28,100.0,0.003140124999999999,0.12
9230,457798,0.12,0.12,9.29,100.0,0.0031330299999999993,0.12
9240,458234,0.13,0.13,9.5,100.0,0.00312649,0.12
9250,458714,0.16,0.16,9.96,100.0,0.0031192899999999994,0.12
9260,459152,0.18,0.18,9.88,100.0,0.0031127199999999994,0.12
9270,459631,0.16,0.16,9.88,100.0,0.0031055349999999995,0.12
9280,460131,0.19,0.19,10.13,100.0,0.003098034999999999,0.12
9290,460631,0.22,0.22,10.17,100.0,0.003090535,0.12
9300,461117,0.25,0.25,10.23,100.0,0.003083244999999999,0.12
9310,461613,0.24,0.24,10.26,100.0,0.003075804999999999,0.12
9320,462095,0.26,0.26,10.58,100.0,0.0030685749999999996,0.12
9330,462574,0.24,0.24,10.58,100.0,0.0030613899999999998,0.12
9340,463042,0.23,0.23,10.54,100.0,0.00305437,0.12
9350,463539,0.22,0.22,10.5,100.0,0.003046915,0.12
9360,464007,0.2,0.2,10.6,100.0,0.003039895,0.12
9370,464489,0.24,0.24,10.37,100.0,0.0030326649999999995,0.12
9380,464989,0.24,0.24,10.7,100.0,0.003025164999999999,0.12
9390,465484,0.24,0.24,10.38,100.0,0.0030177399999999997,0.12
9400,465968,0.24,0.24,10.29,100.0,0.0030104799999999994,0.12
9410,466454,0.26,0.26,10.3,100.0,0.0030031899999999993,0.12
9420,466943,0.26,0.26,10.2,100.0,0.0029958549999999995,0.12
9430,467443,0.28,0.28,10.22,100.0,0.002988354999999999,0.12
9440,467907,0.3,0.3,10.3,100.0,0.0029813949999999995,0.12
9450,468403,0.3,0.3,10.8,100.0,0.0029739549999999995,0.12
9460,468903,0.32,0.32,11.38,100.0,0.002966454999999999,0.12
9470,469398,0.3,0.3,11.46,100.0,0.0029590299999999996,0.12
9480,469877,0.28,0.28,11.48,100.0,0.002951845,0.12
9490,470340,0.29,0.29,11.27,100.0,0.0029448999999999994,0.12
9500,470837,0.27,0.27,12.07,100.0,0.0029374449999999995,0.12
9510,471316,0.24,0.24,12.07,100.0,0.0029302599999999988,0.12
9520,471803,0.22,0.22,12.07,100.0,0.002922954999999999,0.12
9530,472290,0.23,0.23,12.18,100.0,0.002915649999999999,0.12
9540,472762,0.22,0.22,12.01,100.0,0.00290857,0.12
9550,473238,0.24,0.24,12.27,100.0,0.002901429999999999,0.12
9560,473721,0.21,0.21,12.36,100.0,0.0028941849999999996,0.12
9570,474172,0.23,0.23,12.55,100.0,0.002887419999999999,0.12
9580,474622,0.22,0.22,12.55,100.0,0.0028806699999999992,0.12
9590,475092,0.18,0.18,12.78,100.0,0.0028736199999999995,0.12
9600,475592,0.21,0.21,12.84,100.0,0.0028661199999999998,0.12
9610,476034,0.24,0.24,12.84,100.0,0.0028594899999999993,0.12
9620,476521,0.27,0.27,12.81,100.0,0.0028521849999999993,0.12
9630,477006,0.26,0.26,12.86,100.0,0.002844909999999999,0.12
9640,477506,0.26,0.26,12.64,100.0,0.0028374099999999994,0.12
9650,478006,0.22,0.22,12.4,100.0,0.002829909999999999,0.12
9660,478498,0.23,0.23,12.9,100.0,0.0028225299999999993,0.12
9670,478981,0.22,0.22,13.0,100.0,0.002815284999999999,0.12
9680,479438,0.24,0.24,13.3,100.0,0.002808429999999999,0.12
9690,479938,0.24,0.24,13.13,100.0,0.0028009299999999992,0.12
9700,480408,0.19,0.19,13.13,100.0,0.0027938799999999995,0.12
9710,480889,0.17,0.17,13.24,100.0,0.002786665,0.12
9720,481385,0.17,0.17,13.47,100.0,0.0027792249999999998,0.12
9730,481874,0.15,0.15,13.47,100.0,0.00277189,0.12
9740,482356,0.15,0.15,13.67,100.0,0.0027646599999999995,0.12
9750,482856,0.16,0.16,13.54,100.0,0.002757159999999999,0.12
9760,483315,0.17,0.17,13.59,100.0,0.002750274999999999,0.12
9770,483815,0.16,0.16,13.76,100.0,0.0027427749999999994,0.12
9780,484303,0.16,0.16,13.98,100.0,0.0027354549999999995,0.12
9790,484787,0.19,0.19,13.72,100.0,0.0027281949999999992,0.12
9800,485277,0.21,0.21,13.75,100.0,0.0027208449999999986,0.12
9810,485740,0.22,0.22,13.67,100.0,0.002713899999999999,0.12
9820,486236,0.23,0.23,14.46,100.0,0.00270646,0.12
9830,486718,0.26,0.26,14.49,100.0,0.0026992299999999995,0.12
9840,487185,0.26,0.26,14.19,100.0,0.0026922249999999995,0.12
9850,487677,0.26,0.26,14.19,100.0,0.002684844999999999,0.12
9860,488159,0.26,0.26,14.9,100.0,0.0026776149999999995,0.12
9870,488641,0.24,0.24,14.9,100.0,0.002670384999999999,0.12
9880,489141,0.23,0.23,14.83,100.0,0.0026628849999999994,0.12
9890,489633,0.2,0.2,14.86,100.0,0.002655505,0.12
9900,490121,0.2,0.2,14.88,100.0,0.002648185,0.12
9910,490619,0.21,0.21,15.28,100.0,0.002640714999999999,0.12
9920,491074,0.21,0.21,15.94,100.0,0.002633889999999999,0.12
9930,491504,0.2,0.2,15.87,100.0,0.00262744,0.12
9940,491971,0.2,0.2,15.69,100.0,0.002620435,0.12
9950,492463,0.19,0.19,15.47,100.0,0.0026130549999999995,0.12
9960,492924,0.16,0.16,15.47,100.0,0.002606139999999999,0.12
9970,493414,0.17,0.17,15.56,100.0,0.00259879,0.12
9980,493903,0.18,0.18,15.84,100.0,0.0025914549999999995,0.12
9990,494366,0.18,0.18,15.93,100.0,0.002584509999999999,0.12
10000,494866,0.23,0.23,16.16,100.0,0.0025770099999999985,0.12
10010,495337,0.21,0.21,15.78,100.0,0.0025699449999999997,0.12
10020,495837,0.18,0.18,16.21,100.0,0.002562444999999999,0.12
10030,496333,0.18,0.18,16.04,100.0,0.002555005,0.12
10040,496833,0.17,0.17,16.02,100.0,0.0025475049999999994,0.12
10050,497330,0.16,0.16,16.02,100.0,0.0025400499999999994,0.12
10060,497813,0.19,0.19,15.99,100.0,0.002532804999999999,0.12
10070,498272,0.19,0.19,16.21,100.0,0.002525919999999999,0.12
10080,498770,0.2,0.2,16.31,100.0,0.0025184499999999993,0.12
10090,499261,0.19,0.19,16.31,100.0,0.0025110849999999997,0.12
10100,499743,0.15,0.15,16.25,100.0,0.0025038549999999993,0.12
10110,500230,0.19,0.19,16.05,100.0,0.0024965499999999993,0.12
10120,500712,0.18,0.18,16.05,100.0,0.002489319999999999,0.12
10130,501200,0.17,0.17,15.89,100.0,0.002481999999999999,0.12
10140,501679,0.17,0.17,15.87,100.0,0.002474814999999999,0.12
10150,502149,0.17,0.17,15.87,100.0,0.0024677649999999994,0.12
10160,502620,0.17,0.17,16.19,100.0,0.0024606999999999997,0.12
10170,503096,0.19,0.19,16.51,100.0,0.0024535599999999996,0.12
10180,503582,0.18,0.18,16.77,100.0,0.0024462699999999995,0.12
10190,504046,0.19,0.19,16.75,100.0,0.0024393099999999992,0.12
10200,504531,0.18,0.18,17.1,100.0,0.002432034999999999,0.12
10210,505031,0.14,0.14,16.71,100.0,0.0024245349999999994,0.12
10220,505515,0.18,0.18,16.79,100.0,0.002417275,0.12
10230,506004,0.2,0.2,16.55,100.0,0.0024099399999999993,0.12
10240,506493,0.21,0.21,16.49,100.0,0.0024026049999999995,0.12
10250,506993,0.25,0.25,16.22,100.0,0.002395104999999999,0.12
10260,507465,0.25,0.25,16.45,100.0,0.0023880249999999985,0.12
10270,507933,0.25,0.25,16.39,100.0,0.0023810049999999994,0.12
10280,508429,0.23,0.23,16.39,100.0,0.0023735649999999994,0.12
10290,508929,0.26,0.26,16.37,100.0,0.002366064999999999,0.12
10300,509415,0.25,0.25,16.7,100.0,0.0023587749999999987,0.12
10310,509906,0.27,0.27,17.06,100.0,0.00235141,0.12
10320,510384,0.24,0.24,16.99,100.0,0.00234424,0.12
10330,510847,0.23,0.23,17.02,100.0,0.002337294999999999,0.12
10340,511313,0.21,0.21,17.02,100.0,0.0023303049999999995,0.12
10350,511809,0.18,0.18,16.92,100.0,0.0023228649999999995,0.12
10360,512291,0.18,0.18,16.53,100.0,0.002315634999999999,0.12
10370,512762,0.16,0.16,16.45,100.0,0.0023085699999999985,0.12
10380,513250,0.22,0.22,16.85,100.0,0.0023012499999999986,0.12
10390,513732,0.2,0.2,16.1,100.0,0.002294019999999999,0.12
10400,514232,0.22,0.22,16.33,100.0,0.0022865199999999994,0.12
10410,514727,0.22,0.22,16.32,100.0,0.002279094999999999,0.12
10420,515190,0.23,0.23,15.96,100.0,0.002272149999999999,0.12
10430,515690,0.23,0.23,15.87,100.0,0.002264649999999999,0.12
10440,516139,0.23,0.23,15.87,100.0,0.002257915,0.12
10450,516621,0.23,0.23,16.11,100.0,0.0022506849999999997,0.12
