episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef,clip_range
3840,191472,0.26,0.26,15.33,96.32,0.0096553504,0.19808528
3850,191954,0.26,0.26,15.24,97.51,0.009654482800000001,0.19808046
3860,192438,0.25,0.25,15.22,98.54,0.0096536116,0.19807562
3870,192932,0.24,0.24,14.58,99.29,0.009652722400000001,0.19807068
3880,193425,0.22,0.22,14.47,99.74,0.009651835000000001,0.19806575
3890,193911,0.19,0.19,14.66,100.0,0.0096509602,0.19806089000000002
3900,194408,0.18,0.18,14.68,100.0,0.0096500656,0.19805592
3910,194895,0.18,0.18,14.75,100.0,0.009649189,0.19805105
3920,195392,0.21,0.21,14.46,100.0,0.0096482944,0.19804608
3930,195890,0.22,0.22,14.08,100.0,0.009647398,0.1980411
3940,196374,0.23,0.23,13.82,100.0,0.0096465268,0.19803626000000002
3950,196861,0.24,0.24,13.84,100.0,0.0096456502,0.19803139
3960,197361,0.24,0.24,13.89,100.0,0.0096447502,0.19802639
3970,197846,0.23,0.23,13.63,100.0,0.0096438772,0.19802154000000002
3980,198331,0.25,0.25,13.86,100.0,0.0096430042,0.19801669000000002
3990,198831,0.29,0.29,14.05,100.0,0.0096421042,0.19801169000000002
4000,199300,0.28,0.28,14.11,100.0,0.00964126,0.19800700000000002
4010,199800,0.3,0.3,13.84,100.0,0.00964036,0.198002
4020,200282,0.26,0.26,14.21,100.0,0.0096394924,0.19799718000000002
4030,200775,0.25,0.25,14.22,100.0,0.009638605,0.19799225
4040,201254,0.24,0.24,13.91,100.0,0.0096377428,0.19798746
4050,201709,0.23,0.23,13.92,100.0,0.0096369238,0.19798291
4060,202209,0.21,0.21,13.92,100.0,0.0096360238,0.19797791
4070,202700,0.23,0.23,13.63,100.0,0.00963514,0.197973
4080,203200,0.23,0.23,13.56,100.0,0.00963424,0.197968
4090,203690,0.19,0.19,13.63,100.0,0.009633358,0.1979631
4100,204177,0.21,0.21,13.48,100.0,0.0096324814,0.19795823
4110,204677,0.19,0.19,13.43,100.0,0.0096315814,0.19795323
4120,205166,0.18,0.18,13.53,100.0,0.0096307012,0.19794834
4130,205634,0.2,0.2,13.57,100.0,0.0096298588,0.19794366000000002
4140,206120,0.2,0.2,13.43,100.0,0.009628984,0.1979388
4150,206605,0.22,0.22,13.33,100.0,0.009628111,0.19793395
4160,207105,0.22,0.22,13.33,100.0,0.009627211,0.19792895000000002
4170,207605,0.23,0.23,13.15,100.0,0.009626311,0.19792395000000002
4180,208100,0.24,0.24,12.79,100.0,0.00962542,0.197919
4190,208596,0.28,0.28,12.95,100.0,0.0096245272,0.19791404
4200,209094,0.27,0.27,13.27,100.0,0.0096236308,0.19790906
4210,209536,0.27,0.27,13.49,100.0,0.0096228352,0.19790464000000002
4220,210021,0.29,0.29,13.34,100.0,0.0096219622,0.19789979000000002
4230,210486,0.3,0.3,13.33,100.0,0.0096211252,0.19789514
4240,210984,0.31,0.31,12.85,100.0,0.0096202288,0.19789016
4250,211483,0.3,0.3,12.87,100.0,0.0096193306,0.19788517
4260,211954,0.35,0.35,12.68,100.0,0.0096184828,0.19788046
4270,212432,0.34,0.34,12.6,100.0,0.0096176224,0.19787568
4280,212925,0.3,0.3,12.77,100.0,0.009616735,0.19787075
4290,213411,0.27,0.27,12.8,100.0,0.0096158602,0.19786589000000002
4300,213909,0.26,0.26,12.73,100.0,0.009614963800000001,0.19786091
4310,214409,0.29,0.29,12.83,100.0,0.0096140638,0.19785591000000002
4320,214862,0.27,0.27,13.12,100.0,0.0096132484,0.19785138000000002
4330,215332,0.26,0.26,13.02,100.0,0.009612402400000001,0.19784668
4340,215805,0.24,0.24,13.05,100.0,0.009611551,0.19784195000000002
4350,216305,0.25,0.25,12.75,100.0,0.009610651,0.19783695
4360,216803,0.25,0.25,12.71,100.0,0.009609754600000001,0.19783197000000002
4370,217298,0.26,0.26,12.69,100.0,0.0096088636,0.19782702000000002
4380,217784,0.3,0.3,12.58,100.0,0.0096079888,0.19782216
4390,218278,0.32,0.32,12.25,100.0,0.0096070996,0.19781722000000002
4400,218759,0.35,0.35,12.34,100.0,0.0096062338,0.19781241000000002
4410,219251,0.31,0.31,12.36,100.0,0.0096053482,0.19780749
4420,219746,0.32,0.32,12.01,100.0,0.0096044572,0.19780254
4430,220240,0.3,0.3,11.97,100.0,0.009603568,0.19779760000000002
4440,220720,0.33,0.33,12.17,100.0,0.009602704,0.19779280000000002
4450,221219,0.31,0.31,12.31,100.0,0.0096018058,0.19778781
4460,221715,0.28,0.28,12.69,100.0,0.009600913,0.19778285
4470,222215,0.27,0.27,12.98,100.0,0.009600013000000001,0.19777785
4480,222712,0.25,0.25,12.87,100.0,0.0095991184,0.19777288
4490,223212,0.23,0.23,12.84,100.0,0.0095982184,0.19776788
4500,223695,0.21,0.21,13.21,100.0,0.009597349,0.19776305000000002
4510,224163,0.22,0.22,13.25,100.0,0.0095965066,0.19775837000000002
4520,224636,0.23,0.23,13.55,100.0,0.0095956552,0.19775364
4530,225129,0.24,0.24,13.67,100.0,0.0095947678,0.19774871000000002
4540,225624,0.24,0.24,13.43,100.0,0.0095938768,0.19774376000000002
4550,226124,0.25,0.25,13.41,100.0,0.0095929768,0.19773876
4560,226608,0.25,0.25,13.27,100.0,0.0095921056,0.19773392
4570,227098,0.23,0.23,13.18,100.0,0.0095912236,0.19772902
4580,227591,0.21,0.21,13.07,100.0,0.0095903362,0.19772409000000002
4590,228085,0.21,0.21,12.99,100.0,0.009589447000000001,0.19771915
4600,228585,0.21,0.21,12.74,100.0,0.009588547,0.19771415
4610,229085,0.22,0.22,12.78,100.0,0.009587647,0.19770915
4620,229585,0.21,0.21,13.06,100.0,0.009586747,0.19770415000000002
4630,230070,0.2,0.2,13.15,100.0,0.009585874,0.19769930000000002
4640,230570,0.19,0.19,13.15,100.0,0.009584974,0.19769430000000002
4650,231056,0.19,0.19,13.13,100.0,0.0095840992,0.19768944000000002
4660,231527,0.21,0.21,13.07,100.0,0.0095832514,0.19768473
4670,232027,0.23,0.23,13.18,100.0,0.0095823514,0.19767973
4680,232527,0.24,0.24,13.21,100.0,0.0095814514,0.19767473000000002
4690,233019,0.24,0.24,13.34,100.0,0.0095805658,0.19766981
4700,233487,0.24,0.24,13.3,100.0,0.0095797234,0.19766513000000002
4710,233987,0.24,0.24,13.0,100.0,0.0095788234,0.19766013000000002
4720,234469,0.25,0.25,12.76,100.0,0.0095779558,0.19765531
4730,234938,0.26,0.26,12.64,100.0,0.0095771116,0.19765062
4740,235422,0.24,0.24,12.64,100.0,0.0095762404,0.19764578000000002
4750,235922,0.25,0.25,12.44,100.0,0.0095753404,0.19764078000000002
4760,236415,0.22,0.22,12.4,100.0,0.009574453,0.19763585
4770,236902,0.21,0.21,12.5,100.0,0.0095735764,0.19763098
4780,237388,0.22,0.22,12.73,100.0,0.0095727016,0.19762612000000002
4790,237869,0.23,0.23,12.87,100.0,0.009571835800000001,0.19762131000000002
4800,238369,0.21,0.21,12.87,100.0,0.0095709358,0.19761631000000002
4810,238835,0.21,0.21,13.02,100.0,0.009570097,0.19761165
4820,239330,0.22,0.22,13.35,100.0,0.009569206,0.19760670000000002
4830,239821,0.22,0.22,13.32,100.0,0.0095683222,0.19760179
4840,240321,0.23,0.23,13.15,100.0,0.0095674222,0.19759679000000002
4850,240821,0.2,0.2,13.15,100.0,0.0095665222,0.19759179000000002
4860,241321,0.19,0.19,13.15,100.0,0.0095656222,0.19758679
4870,241821,0.19,0.19,13.29,100.0,0.0095647222,0.19758179
4880,242320,0.16,0.16,13.29,100.0,0.009563824,0.1975768
4890,242820,0.16,0.16,13.04,100.0,0.009562924,0.19757180000000002
4900,243316,0.17,0.17,13.06,100.0,0.0095620312,0.19756684000000002
4910,243816,0.17,0.17,13.02,100.0,0.0095611312,0.19756184000000002
4920,244300,0.14,0.14,12.9,100.0,0.009560260000000001,0.197557
4930,244760,0.16,0.16,13.13,100.0,0.009559432,0.19755240000000002
4940,245255,0.16,0.16,12.99,100.0,0.009558541,0.19754745
4950,245746,0.17,0.17,12.6,100.0,0.0095576572,0.19754254000000002
4960,246245,0.18,0.18,12.49,100.0,0.009556759,0.19753755
4970,246745,0.17,0.17,12.25,100.0,0.009555859,0.19753255
4980,247245,0.2,0.2,12.49,100.0,0.009554959,0.19752755000000002
4990,247745,0.17,0.17,12.49,100.0,0.009554059,0.19752255000000002
5000,248245,0.19,0.19,12.41,100.0,0.009553159,0.19751755000000001
5010,248734,0.16,0.16,12.41,100.0,0.0095522788,0.19751266
5020,249234,0.18,0.18,12.01,100.0,0.0095513788,0.19750766
5030,249731,0.18,0.18,12.3,100.0,0.0095504842,0.19750269
5040,250231,0.17,0.17,12.51,100.0,0.0095495842,0.19749769
5050,250728,0.17,0.17,12.56,100.0,0.0095486896,0.19749272
5060,251200,0.18,0.18,12.65,100.0,0.00954784,0.197488
5070,251698,0.18,0.18,12.73,100.0,0.0095469436,0.19748302
5080,252188,0.17,0.17,12.65,100.0,0.0095460616,0.19747812
5090,252688,0.2,0.2,12.72,100.0,0.009545161600000001,0.19747312
5100,253177,0.17,0.17,12.72,100.0,0.0095442814,0.19746823000000002
5110,253659,0.19,0.19,12.73,100.0,0.0095434138,0.19746341
5120,254133,0.19,0.19,12.85,100.0,0.0095425606,0.19745867
5130,254625,0.17,0.17,12.45,100.0,0.009541675,0.19745375
5140,255114,0.18,0.18,12.47,100.0,0.0095407948,0.19744886
5150,255614,0.2,0.2,12.21,100.0,0.0095398948,0.19744386
5160,256097,0.19,0.19,12.23,100.0,0.0095390254,0.19743903000000002
5170,256580,0.22,0.22,12.27,100.0,0.009538156,0.1974342
5180,257061,0.22,0.22,12.31,100.0,0.0095372902,0.19742939
5190,257558,0.23,0.23,12.48,100.0,0.0095363956,0.19742442000000002
5200,258044,0.27,0.27,12.74,100.0,0.0095355208,0.19741956000000002
5210,258536,0.3,0.3,12.97,100.0,0.0095346352,0.19741464
5220,259003,0.29,0.29,13.22,100.0,0.0095337946,0.19740997000000002
5230,259503,0.29,0.29,13.28,100.0,0.0095328946,0.19740497
5240,259998,0.3,0.3,13.53,100.0,0.0095320036,0.19740002
5250,260498,0.28,0.28,13.74,100.0,0.0095311036,0.19739502
5260,260983,0.29,0.29,13.78,100.0,0.0095302306,0.19739017
5270,261466,0.29,0.29,13.6,100.0,0.0095293612,0.19738534000000002
5280,261954,0.3,0.3,13.68,100.0,0.0095284828,0.19738046
5290,262454,0.28,0.28,13.72,100.0,0.0095275828,0.19737546
5300,262954,0.24,0.24,13.72,100.0,0.0095266828,0.19737046
5310,263454,0.24,0.24,13.92,100.0,0.0095257828,0.19736546000000002
5320,263932,0.26,0.26,13.99,100.0,0.0095249224,0.19736068
5330,264428,0.26,0.26,14.39,100.0,0.009524029600000001,0.19735572
5340,264918,0.24,0.24,14.42,100.0,0.0095231476,0.19735082
5350,265418,0.27,0.27,14.66,100.0,0.0095222476,0.19734582
5360,265902,0.25,0.25,14.66,100.0,0.0095213764,0.19734098
5370,266385,0.26,0.26,14.79,100.0,0.009520507000000001,0.19733615000000002
5380,266876,0.23,0.23,14.79,100.0,0.0095196232,0.19733124000000002
5390,267366,0.22,0.22,14.82,100.0,0.0095187412,0.19732634000000002
5400,267848,0.24,0.24,14.67,100.0,0.0095178736,0.19732152
5410,268332,0.22,0.22,14.68,100.0,0.0095170024,0.19731668000000002
5420,268808,0.19,0.19,14.85,100.0,0.0095161456,0.19731192
5430,269276,0.21,0.21,14.72,100.0,0.0095153032,0.19730724000000002
5440,269746,0.22,0.22,14.84,100.0,0.0095144572,0.19730254
5450,270228,0.2,0.2,15.1,100.0,0.0095135896,0.19729772
5460,270693,0.22,0.22,14.99,100.0,0.0095127526,0.19729307000000001
5470,271192,0.19,0.19,15.11,100.0,0.0095118544,0.19728808
5480,271690,0.21,0.21,15.01,100.0,0.009510958,0.19728310000000002
5490,272172,0.2,0.2,15.01,100.0,0.0095100904,0.19727828
5500,272672,0.24,0.24,14.89,100.0,0.0095091904,0.19727328000000002
5510,273154,0.21,0.21,14.89,100.0,0.0095083228,0.19726846
5520,273626,0.22,0.22,14.95,100.0,0.0095074732,0.19726374000000002
5530,274114,0.2,0.2,15.11,100.0,0.0095065948,0.19725886
5540,274594,0.2,0.2,15.3,100.0,0.0095057308,0.19725406
5550,275050,0.21,0.21,15.3,100.0,0.00950491,0.19724950000000002
5560,275532,0.21,0.21,14.96,100.0,0.009504042400000001,0.19724468
5570,276032,0.22,0.22,14.75,100.0,0.009503142400000001,0.19723968
5580,276532,0.23,0.23,14.88,100.0,0.0095022424,0.19723468000000002
5590,276995,0.25,0.25,14.98,100.0,0.009501409,0.19723005000000002
5600,277486,0.21,0.21,14.67,100.0,0.0095005252,0.19722514000000002
5610,277986,0.24,0.24,14.83,100.0,0.0094996252,0.19722014000000002
5620,278486,0.25,0.25,14.83,100.0,0.0094987252,0.19721514
5630,278977,0.26,0.26,15.1,100.0,0.0094978414,0.19721023000000001
5640,279453,0.26,0.26,14.89,100.0,0.009496984600000001,0.19720547000000002
5650,279953,0.26,0.26,14.96,100.0,0.0094960846,0.19720047000000002
5660,280439,0.29,0.29,14.37,100.0,0.0094952098,0.19719561000000002
5670,280939,0.26,0.26,14.37,100.0,0.0094943098,0.19719061000000002
5680,281427,0.28,0.28,14.12,100.0,0.0094934314,0.19718573
5690,281927,0.31,0.31,14.36,100.0,0.0094925314,0.19718073
5700,282409,0.29,0.29,14.36,100.0,0.0094916638,0.19717591
5710,282895,0.26,0.26,14.36,100.0,0.009490789,0.19717105000000001
5720,283395,0.27,0.27,13.92,100.0,0.009489889,0.19716605
5730,283877,0.26,0.26,13.92,100.0,0.0094890214,0.19716123000000002
5740,284359,0.26,0.26,13.66,100.0,0.0094881538,0.19715641
5750,284859,0.23,0.23,13.66,100.0,0.0094872538,0.19715141
5760,285339,0.2,0.2,13.67,100.0,0.0094863898,0.19714661
5770,285839,0.21,0.21,13.62,100.0,0.0094854898,0.19714161000000002
5780,286339,0.18,0.18,13.4,100.0,0.0094845898,0.19713661000000002
5790,286823,0.14,0.14,13.42,100.0,0.0094837186,0.19713177
5800,287300,0.15,0.15,13.45,100.0,0.009482860000000001,0.197127
5810,287800,0.17,0.17,13.05,100.0,0.00948196,0.19712200000000002
5820,288287,0.15,0.15,12.93,100.0,0.0094810834,0.19711713
5830,288777,0.13,0.13,12.93,100.0,0.0094802014,0.19711223
5840,289277,0.14,0.14,12.86,100.0,0.009479301400000001,0.19710723000000002
5850,289777,0.18,0.18,12.68,100.0,0.0094784014,0.19710223000000002
5860,290269,0.2,0.2,12.61,100.0,0.0094775158,0.19709731
5870,290759,0.2,0.2,12.95,100.0,0.0094766338,0.19709241000000002
5880,291245,0.19,0.19,13.04,100.0,0.009475759,0.19708755
5890,291725,0.2,0.2,13.2,100.0,0.009474895,0.19708275
5900,292216,0.2,0.2,13.19,100.0,0.0094740112,0.19707784
5910,292707,0.19,0.19,13.17,100.0,0.0094731274,0.19707293
5920,293191,0.18,0.18,13.19,100.0,0.009472256200000001,0.19706809
5930,293677,0.2,0.2,13.16,100.0,0.0094713814,0.19706323
5940,294155,0.18,0.18,13.07,100.0,0.009470521,0.19705845
5950,294639,0.17,0.17,13.1,100.0,0.0094696498,0.19705361000000002
5960,295095,0.13,0.13,13.1,100.0,0.009468829,0.19704905
5970,295562,0.14,0.14,13.0,100.0,0.0094679884,0.19704438000000002
5980,296062,0.16,0.16,12.83,100.0,0.0094670884,0.19703938000000001
5990,296548,0.2,0.2,12.21,100.0,0.0094662136,0.19703452000000002
6000,297045,0.23,0.23,11.95,100.0,0.009465319,0.19702955
6010,297514,0.23,0.23,12.01,100.0,0.0094644748,0.19702486000000002
6020,298014,0.27,0.27,12.07,100.0,0.009463574800000001,0.19701986000000002
6030,298482,0.29,0.29,12.22,100.0,0.0094627324,0.19701518
6040,298982,0.3,0.3,12.07,100.0,0.0094618324,0.19701018
6050,299474,0.3,0.3,12.25,100.0,0.0094609468,0.19700526000000002
6060,299974,0.32,0.32,12.38,100.0,0.0094600468,0.19700026
6070,300474,0.3,0.3,12.38,100.0,0.0094591468,0.19699526
6080,300951,0.28,0.28,12.0,100.0,0.0094582882,0.19699049000000002
6090,301446,0.29,0.29,11.65,100.0,0.0094573972,0.19698554000000001
6100,301919,0.27,0.27,11.63,100.0,0.0094565458,0.19698081
6110,302404,0.31,0.31,11.31,100.0,0.0094556728,0.19697596
6120,302888,0.27,0.27,11.21,100.0,0.0094548016,0.19697112
6130,303384,0.24,0.24,11.53,100.0,0.0094539088,0.19696616
6140,303835,0.25,0.25,11.43,100.0,0.009453097,0.19696165000000002
6150,304319,0.27,0.27,11.58,100.0,0.0094522258,0.19695681
6160,304803,0.28,0.28,11.5,100.0,0.0094513546,0.19695197
6170,305298,0.28,0.28,11.5,100.0,0.0094504636,0.19694702
6180,305770,0.31,0.31,11.84,100.0,0.009449614,0.19694230000000001
6190,306218,0.27,0.27,11.63,100.0,0.0094488076,0.19693782
6200,306688,0.29,0.29,11.35,100.0,0.0094479616,0.19693312000000002
6210,307183,0.29,0.29,11.34,100.0,0.0094470706,0.19692817
6220,307653,0.3,0.3,11.3,100.0,0.0094462246,0.19692347000000002
6230,308147,0.32,0.32,11.15,100.0,0.009445335400000001,0.19691853
6240,308643,0.31,0.31,11.1,100.0,0.0094444426,0.19691357
6250,309118,0.3,0.3,11.57,100.0,0.009443587600000001,0.19690882
6260,309603,0.28,0.28,11.56,100.0,0.0094427146,0.19690397
6270,310082,0.29,0.29,11.52,100.0,0.0094418524,0.19689918
6280,310545,0.31,0.31,11.08,100.0,0.009441019,0.19689455
6290,311041,0.32,0.32,11.21,100.0,0.0094401262,0.19688959
6300,311515,0.29,0.29,11.21,100.0,0.009439273,0.19688485
6310,311996,0.27,0.27,10.84,100.0,0.0094384072,0.19688004
6320,312496,0.26,0.26,10.87,100.0,0.0094375072,0.19687504
6330,312973,0.27,0.27,10.63,100.0,0.0094366486,0.19687027
6340,313473,0.28,0.28,10.52,100.0,0.0094357486,0.19686527
6350,313966,0.24,0.24,10.52,100.0,0.0094348612,0.19686034000000002
6360,314466,0.24,0.24,10.51,100.0,0.0094339612,0.19685534000000002
6370,314966,0.23,0.23,10.51,100.0,0.0094330612,0.19685034
6380,315453,0.22,0.22,11.36,100.0,0.0094321846,0.19684547000000002
6390,315936,0.22,0.22,11.54,100.0,0.0094313152,0.19684064
6400,316430,0.22,0.22,11.48,100.0,0.009430426,0.1968357
6410,316884,0.19,0.19,11.48,100.0,0.0094296088,0.19683116
6420,317363,0.21,0.21,11.31,100.0,0.0094287466,0.19682637
6430,317840,0.21,0.21,11.32,100.0,0.009427888,0.1968216
6440,318314,0.19,0.19,11.37,100.0,0.0094270348,0.19681686
6450,318799,0.23,0.23,11.33,100.0,0.009426161800000001,0.19681201
6460,319264,0.22,0.22,11.33,100.0,0.0094253248,0.19680736000000001
6470,319729,0.22,0.22,11.33,100.0,0.0094244878,0.19680271000000002
6480,320176,0.19,0.19,11.11,100.0,0.0094236832,0.19679824
6490,320658,0.18,0.18,11.57,100.0,0.0094228156,0.19679342
6500,321158,0.2,0.2,11.25,100.0,0.0094219156,0.19678842000000002
6510,321650,0.22,0.22,11.23,100.0,0.00942103,0.1967835
6520,322147,0.19,0.19,11.23,100.0,0.0094201354,0.19677853
6530,322634,0.19,0.19,11.58,100.0,0.0094192588,0.19677366000000002
6540,323134,0.23,0.23,11.58,100.0,0.0094183588,0.19676866
6550,323625,0.2,0.2,11.66,100.0,0.009417475,0.19676375000000002
6560,324118,0.22,0.22,11.4,100.0,0.0094165876,0.19675882
6570,324612,0.25,0.25,11.69,100.0,0.0094156984,0.19675388000000002
6580,325112,0.25,0.25,11.57,100.0,0.0094147984,0.19674888000000001
6590,325597,0.22,0.22,11.57,100.0,0.0094139254,0.19674403000000001
6600,326048,0.2,0.2,11.34,100.0,0.0094131136,0.19673952
6610,326548,0.24,0.24,11.23,100.0,0.0094122136,0.19673452000000002
6620,327021,0.25,0.25,11.23,100.0,0.0094113622,0.19672979000000002
6630,327509,0.24,0.24,11.15,100.0,0.009410483800000001,0.19672491
6640,327991,0.22,0.22,11.69,100.0,0.0094096162,0.19672009000000001
6650,328471,0.24,0.24,11.53,100.0,0.0094087522,0.19671529000000001
6660,328967,0.24,0.24,11.7,100.0,0.0094078594,0.19671033000000002
6670,329448,0.24,0.24,11.6,100.0,0.0094069936,0.19670552000000002
6680,329947,0.23,0.23,11.63,100.0,0.0094060954,0.19670053
6690,330439,0.25,0.25,11.81,100.0,0.0094052098,0.19669561000000002
6700,330884,0.24,0.24,11.81,100.0,0.0094044088,0.19669116
6710,331362,0.2,0.2,11.8,100.0,0.0094035484,0.19668638000000002
6720,331839,0.2,0.2,11.97,100.0,0.0094026898,0.19668161
6730,332319,0.19,0.19,12.01,100.0,0.0094018258,0.19667681
6740,332809,0.17,0.17,12.02,100.0,0.0094009438,0.19667191
6750,333271,0.15,0.15,11.66,100.0,0.0094001122,0.19666729000000002
6760,333771,0.14,0.14,11.76,100.0,0.0093992122,0.19666229000000002
6770,334269,0.13,0.13,12.04,100.0,0.0093983158,0.19665731
6780,334747,0.14,0.14,12.05,100.0,0.009397455400000001,0.19665253000000002
6790,335238,0.15,0.15,11.8,100.0,0.0093965716,0.19664762000000002
6800,335720,0.17,0.17,11.89,100.0,0.009395704,0.1966428
6810,336216,0.17,0.17,11.88,100.0,0.0093948112,0.19663784
6820,336705,0.16,0.16,11.88,100.0,0.009393931,0.19663295
6830,337205,0.16,0.16,11.83,100.0,0.009393031,0.19662795000000002
6840,337695,0.18,0.18,12.0,100.0,0.009392149,0.19662305000000002
6850,338166,0.19,0.18,11.99,100.0,0.0093913012,0.19661834
6860,338661,0.19,0.18,11.94,100.0,0.0093904102,0.19661339
6870,339142,0.2,0.19,12.03,100.0,0.0093895444,0.19660858
6880,339623,0.22,0.21,12.15,100.0,0.0093886786,0.19660377
6890,340120,0.25,0.24,11.52,100.0,0.009387784,0.19659880000000002
6900,340596,0.23,0.22,11.52,100.0,0.0093869272,0.19659404
6910,341080,0.24,0.23,11.39,100.0,0.009386056,0.19658920000000002
6920,341580,0.26,0.25,11.47,100.0,0.009385156,0.19658420000000001
6930,342071,0.25,0.24,11.5,100.0,0.0093842722,0.19657929000000002
6940,342571,0.29,0.28,12.02,100.0,0.0093833722,0.19657429
6950,343071,0.29,0.29,12.33,100.0,0.0093824722,0.19656929
6960,343545,0.32,0.32,12.11,100.0,0.009381619,0.19656455
6970,344040,0.31,0.31,12.18,100.0,0.009380728,0.1965596
6980,344516,0.28,0.28,12.19,100.0,0.0093798712,0.19655484
6990,345006,0.23,0.23,12.25,100.0,0.0093789892,0.19654994
7000,345441,0.25,0.25,12.63,100.0,0.0093782062,0.19654559000000002
7010,345920,0.25,0.25,12.67,100.0,0.009377344,0.19654080000000002
7020,346399,0.28,0.28,12.67,100.0,0.0093764818,0.19653601
7030,346894,0.29,0.29,12.65,100.0,0.0093755908,0.19653106
7040,347391,0.23,0.23,12.57,100.0,0.009374696200000001,0.19652609000000001
7050,347875,0.24,0.24,12.14,100.0,0.009373825,0.19652125
7060,348375,0.23,0.23,12.42,100.0,0.009372925,0.19651625
7070,348841,0.23,0.23,12.55,100.0,0.009372086200000001,0.19651159
7080,349341,0.23,0.23,12.57,100.0,0.0093711862,0.19650659
7090,349822,0.25,0.25,12.61,100.0,0.0093703204,0.19650178000000001
7100,350311,0.25,0.25,12.48,100.0,0.0093694402,0.19649689
7110,350794,0.26,0.26,12.01,100.0,0.0093685708,0.19649206000000002
7120,351289,0.24,0.24,12.13,100.0,0.0093676798,0.19648711000000002
7130,351756,0.23,0.23,12.22,100.0,0.009366839200000001,0.19648244
7140,352225,0.23,0.23,12.34,100.0,0.009365995,0.19647775
