episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef
1010,50500,0.42,0.42,21.2,100.0,0.009039284677312392
1020,51000,0.4,0.4,21.3,100.0,0.009030249459228661
1030,51500,0.36,0.36,21.2,100.0,0.00902122327229825
1040,52000,0.34,0.34,21.1,100.0,0.009012206107494064
1050,52500,0.32,0.32,21.11,100.0,0.009003197955798042
1060,53000,0.33,0.33,21.57,100.0,0.008994198808201128
1070,53500,0.35,0.35,20.97,100.0,0.008985208655703278
1080,54000,0.36,0.36,20.48,100.0,0.008976227489313433
1090,54500,0.38,0.38,21.02,100.0,0.008967255300049532
1100,55000,0.34,0.34,20.91,100.0,0.008958292078938489
1110,55500,0.32,0.32,20.9,100.0,0.008949337817016177
1120,56000,0.38,0.38,20.99,100.0,0.008940392505327448
1130,56500,0.44,0.44,20.8,100.0,0.008931456134926088
1140,57000,0.44,0.44,21.0,100.0,0.008922528696874838
1150,57500,0.45,0.45,20.94,100.0,0.00891361018224536
1160,58000,0.44,0.44,20.68,100.0,0.008904700582118253
1170,58500,0.44,0.44,20.95,100.0,0.00889579988758302
1180,59000,0.45,0.45,21.51,100.0,0.008886908089738077
1190,59500,0.45,0.45,21.83,100.0,0.008878025179690737
1200,60000,0.45,0.45,21.57,100.0,0.0088691511485572
1210,60500,0.44,0.44,21.61,100.0,0.008860285987462548
1220,61000,0.4,0.4,21.92,100.0,0.008851429687540732
1230,61500,0.38,0.38,21.69,100.0,0.008842582239934567
1240,62000,0.4,0.4,22.02,100.0,0.008833743635795714
1250,62500,0.41,0.41,22.92,100.0,0.008824913866284692
1260,63000,0.45,0.45,23.29,100.0,0.008816092922570842
1270,63500,0.41,0.41,23.45,100.0,0.008807280795832342
1280,64000,0.38,0.38,23.13,100.0,0.008798477477256181
1290,64500,0.41,0.41,23.54,100.0,0.00878968295803816
1300,65000,0.44,0.44,23.64,100.0,0.008780897229382877
1310,65500,0.47,0.47,23.49,100.0,0.008772120282503725
1320,66000,0.49,0.49,23.64,100.0,0.00876335210862288
1330,66500,0.45,0.45,23.55,100.0,0.008754592698971289
1340,67000,0.44,0.44,23.82,100.0,0.008745842044788664
1350,67500,0.44,0.44,23.15,100.0,0.00873710013732348
1360,68000,0.4,0.4,23.32,100.0,0.00872836696783295
1370,68500,0.4,0.4,23.35,100.0,0.008719642527583032
1380,69000,0.43,0.43,22.98,100.0,0.008710926807848416
1390,69500,0.4,0.4,22.49,100.0,0.008702219799912505
1400,70000,0.41,0.41,22.3,100.0,0.008693521495067419
1410,70500,0.41,0.41,22.06,100.0,0.008684831884613985
1420,71000,0.39,0.39,21.71,100.0,0.008676150959861722
1430,71500,0.4,0.4,21.4,100.0,0.008667478712128838
1440,72000,0.41,0.41,21.33,100.0,0.008658815132742213
1450,72500,0.4,0.4,21.22,100.0,0.008650160213037404
1460,73000,0.42,0.42,21.28,100.0,0.008641513944358624
1470,73500,0.42,0.42,21.31,100.0,0.008632876318058744
1480,74000,0.4,0.4,21.25,100.0,0.008624247325499266
1490,74500,0.4,0.4,21.25,100.0,0.008615626958050335
1500,75000,0.38,0.38,21.06,100.0,0.008607015207090722
1510,75500,0.4,0.4,19.89,100.0,0.008598412064007813
1520,76000,0.38,0.38,19.66,100.0,0.008589817520197607
1530,76500,0.37,0.37,19.65,100.0,0.008581231567064699
1540,77000,0.36,0.36,19.5,100.0,0.00857265419602227
1550,77500,0.36,0.36,19.26,100.0,0.008564085398492098
1560,78000,0.34,0.34,19.6,100.0,0.008555525165904528
1570,78500,0.37,0.37,19.1,100.0,0.008546973489698467
1580,79000,0.37,0.37,18.61,100.0,0.008538430361321384
1590,79500,0.4,0.4,18.71,100.0,0.00852989577222929
1600,80000,0.38,0.38,18.9,100.0,0.008521369713886751
1610,80500,0.33,0.33,18.9,100.0,0.00851285217776685
1620,81000,0.34,0.34,18.54,100.0,0.008504343155351202
1630,81500,0.38,0.38,18.06,100.0,0.00849584263812993
1640,82000,0.39,0.39,18.1,100.0,0.008487350617601667
1650,82500,0.41,0.41,18.15,100.0,0.00847886708527354
1660,83000,0.4,0.4,18.22,100.0,0.00847039203266117
1670,83500,0.35,0.35,18.22,100.0,0.008461925451288654
1680,84000,0.35,0.35,18.34,100.0,0.008453467332688567
1690,84500,0.3,0.3,18.5,100.0,0.00844501766840194
1700,85000,0.33,0.33,18.54,100.0,0.008436576449978266
1710,85500,0.31,0.31,18.51,100.0,0.00842814366897548
1720,86000,0.32,0.32,18.73,100.0,0.008419719316959957
1730,86500,0.31,0.31,18.76,100.0,0.008411303385506502
1740,87000,0.29,0.29,18.91,100.0,0.00840289586619834
1750,87500,0.28,0.28,19.09,100.0,0.00839449675062711
1760,88000,0.3,0.3,18.87,100.0,0.00838610603039286
1770,88500,0.36,0.36,18.95,100.0,0.008377723697104022
1780,89000,0.35,0.35,19.05,100.0,0.00836934974237743
1790,89500,0.35,0.35,18.88,100.0,0.00836098415783829
1800,90000,0.34,0.34,18.75,100.0,0.008352626935120183
1810,90500,0.34,0.34,18.72,100.0,0.008344278065865046
1820,91000,0.33,0.33,19.12,100.0,0.008335937541723171
1830,91500,0.32,0.32,19.61,100.0,0.008327605354353207
1840,92000,0.3,0.3,19.84,100.0,0.008319281495422126
1850,92500,0.29,0.29,19.61,100.0,0.008310965956605238
1860,93000,0.31,0.31,19.68,100.0,0.008302658729586174
1870,93500,0.27,0.27,19.77,100.0,0.008294359806056872
1880,94000,0.25,0.25,19.99,100.0,0.00828606917771758
1890,94500,0.27,0.27,20.12,100.0,0.008277786836276838
1900,95000,0.3,0.3,20.29,100.0,0.008269512773451476
1910,95500,0.37,0.37,20.13,100.0,0.008261246980966603
1920,96000,0.42,0.42,19.84,100.0,0.008252989450555602
1930,96500,0.45,0.45,20.62,100.0,0.008244740173960114
1940,97000,0.49,0.49,20.7,100.0,0.008236499142930039
1950,97500,0.51,0.51,20.34,100.0,0.00822826634922352
1960,98000,0.51,0.51,20.85,100.0,0.008220041784606932
1970,98500,0.5,0.5,20.79,100.0,0.008211825440854897
1980,99000,0.51,0.51,20.73,100.0,0.008203617309750244
1990,99500,0.51,0.51,20.61,100.0,0.008195417383084021
2000,100000,0.47,0.47,20.27,100.0,0.008187225652655481
2010,100500,0.44,0.44,20.07,100.0,0.008179042110272075
2020,101000,0.41,0.41,19.54,100.0,0.008170866747749441
2030,101500,0.4,0.4,19.55,100.0,0.008162699556911396
2040,102000,0.39,0.39,19.52,100.0,0.008154540529589938
2050,102500,0.35,0.35,19.58,100.0,0.008146389657625212
2060,103000,0.33,0.33,19.49,100.0,0.008138246932865538
2070,103500,0.37,0.37,19.18,100.0,0.008130112347167377
2080,104000,0.38,0.38,18.92,100.0,0.008121985892395324
2090,104500,0.36,0.36,18.58,100.0,0.008113867560422112
2100,105000,0.37,0.37,18.13,100.0,0.008105757343128598
2110,105500,0.35,0.35,18.17,100.0,0.008097655232403753
2120,106000,0.36,0.36,18.06,100.0,0.008089561220144658
2130,106500,0.33,0.33,17.97,100.0,0.008081475298256487
2140,107000,0.32,0.32,17.75,100.0,0.00807339745865251
2150,107500,0.32,0.32,17.46,100.0,0.008065327693254078
2160,108000,0.31,0.31,17.41,100.0,0.008057265993990615
2170,108500,0.28,0.28,17.39,100.0,0.008049212352799618
2180,109000,0.3,0.3,17.22,100.0,0.008041166761626643
2190,109500,0.35,0.35,17.48,100.0,0.008033129212425289
2200,110000,0.36,0.36,17.17,100.0,0.008025099697157206
2210,110500,0.35,0.35,16.92,100.0,0.00801707820779207
2220,111000,0.33,0.33,16.82,100.0,0.008009064736307591
2230,111500,0.33,0.33,16.83,100.0,0.008001059274689496
2240,112000,0.37,0.37,17.24,100.0,0.007993061814931523
2250,112500,0.4,0.4,17.55,100.0,0.00798507234903541
2260,113000,0.43,0.43,16.92,100.0,0.00797709086901089
2270,113500,0.43,0.43,16.92,100.0,0.007969117366875687
2280,114000,0.4,0.4,17.13,100.0,0.007961151834655502
2290,114500,0.33,0.33,17.13,100.0,0.007953194264384003
2300,115000,0.32,0.32,17.19,100.0,0.007945244648102822
2310,115500,0.34,0.34,17.87,100.0,0.007937302977861549
2320,116000,0.33,0.33,17.95,100.0,0.007929369245717719
2330,116500,0.34,0.34,18.06,100.0,0.007921443443736804
2340,117000,0.3,0.3,18.12,100.0,0.00791352556399221
2350,117500,0.28,0.28,17.97,100.0,0.007905615598565265
2360,118000,0.27,0.27,17.71,100.0,0.007897713539545213
2370,118500,0.3,0.3,17.81,100.0,0.007889819379029203
2380,119000,0.31,0.31,18.12,100.0,0.007881933109122283
2390,119500,0.36,0.36,18.41,100.0,0.007874054721937394
2400,120000,0.35,0.35,18.65,100.0,0.007866184209595362
2410,120500,0.31,0.31,18.65,100.0,0.007858321564224884
2420,121000,0.37,0.37,18.86,100.0,0.007850466777962532
2430,121500,0.4,0.4,19.05,100.0,0.007842619842952729
2440,122000,0.41,0.41,19.35,100.0,0.007834780751347758
2450,122500,0.43,0.43,19.49,100.0,0.00782694949530774
2460,123000,0.42,0.42,19.2,100.0,0.007819126067000632
2470,123500,0.41,0.41,18.99,100.0,0.007811310458602231
2480,124000,0.4,0.4,19.11,100.0,0.007803502662296143
2490,124500,0.39,0.39,18.93,100.0,0.00779570267027379
2500,125000,0.4,0.4,19.68,100.0,0.007787910474734398
2510,125500,0.44,0.44,19.67,100.0,0.007780126067884993
2520,126000,0.41,0.41,19.84,100.0,0.007772349441940387
2530,126500,0.41,0.41,20.18,100.0,0.007764580589123177
2540,127000,0.4,0.4,20.83,100.0,0.007756819501663735
2550,127500,0.39,0.39,21.05,100.0,0.007749066171800192
2560,128000,0.38,0.38,21.38,100.0,0.007741320591778445
2570,128500,0.36,0.36,20.98,100.0,0.007733582753852137
2580,129000,0.4,0.4,20.99,100.0,0.007725852650282658
2590,129500,0.38,0.38,21.01,100.0,0.007718130273339129
2600,130000,0.38,0.38,20.67,100.0,0.007710415615298401
2610,130500,0.36,0.36,20.67,100.0,0.0077027086684450415
2620,131000,0.35,0.35,20.69,100.0,0.007695009425071335
2630,131500,0.32,0.32,20.78,100.0,0.007687317877477266
2640,132000,0.31,0.31,20.56,100.0,0.007679634017970519
2650,132500,0.29,0.29,20.7,100.0,0.007671957838866461
2660,133000,0.3,0.3,21.03,100.0,0.007664289332488148
2670,133500,0.32,0.32,20.28,100.0,0.007656628491166307
2680,134000,0.27,0.27,20.42,100.0,0.007648975307239327
2690,134500,0.3,0.3,20.41,100.0,0.007641329773053262
2700,134991,0.28,0.28,20.83,100.0,0.0076336918809618085
2710,135491,0.31,0.31,20.66,100.0,0.0076260616233263115
2720,135991,0.35,0.35,20.2,100.0,0.007618438992515749
2730,136491,0.33,0.33,20.07,100.0,0.007610823980906728
2740,136991,0.34,0.34,20.08,100.0,0.0076032165808834744
2750,137491,0.34,0.34,20.24,100.0,0.007595616784837828
2760,137991,0.32,0.32,19.7,100.0,0.0075880245851692295
2770,138491,0.32,0.32,19.56,100.0,0.00758043997428472
2780,138991,0.36,0.36,19.63,100.0,0.007572862944598931
2790,139491,0.37,0.37,19.82,100.0,0.007565293488534073
2800,139991,0.39,0.39,19.59,100.0,0.007557731598519933
2810,140491,0.39,0.39,19.2,100.0,0.0075501772669938644
2820,140991,0.36,0.36,19.35,100.0,0.007542630486400779
2830,141491,0.4,0.4,18.81,100.0,0.00753509124919314
2840,141991,0.41,0.41,18.37,100.0,0.007527559547830957
2850,142491,0.41,0.41,18.16,100.0,0.0075200353747817755
2860,142991,0.44,0.44,17.57,100.0,0.007512518722520666
2870,143491,0.42,0.42,17.23,100.0,0.007505009583530227
2880,143991,0.41,0.41,17.54,100.0,0.007497507950300566
2890,144491,0.37,0.37,17.54,100.0,0.0074900138153293
2900,144991,0.36,0.36,17.65,100.0,0.007482527171121546
2910,145491,0.35,0.35,17.42,100.0,0.007475048010189906
2920,145991,0.34,0.34,17.27,100.0,0.007467576325054473
2930,146491,0.35,0.35,17.1,100.0,0.007460112108242813
2940,146991,0.34,0.34,17.28,100.0,0.007452655352289963
2950,147491,0.38,0.38,17.57,100.0,0.00744520604973842
2960,147991,0.37,0.37,18.02,100.0,0.007437764193138136
2970,148491,0.41,0.41,17.85,100.0,0.007430329775046512
2980,148991,0.39,0.39,17.41,100.0,0.007422902788028381
2990,149491,0.4,0.4,17.26,100.0,0.007415483224656016
3000,149991,0.4,0.4,17.32,100.0,0.007408071077509108
3010,150491,0.41,0.41,17.55,100.0,0.007400666339174772
3020,150991,0.41,0.41,17.53,100.0,0.007393269002247526
3030,151491,0.37,0.37,17.59,100.0,0.007385879059329294
3040,151991,0.38,0.38,17.88,100.0,0.007378496503029392
3050,152491,0.38,0.38,17.82,100.0,0.007371121325964524
3060,152991,0.41,0.41,18.01,100.0,0.007363753520758779
3070,153491,0.4,0.4,18.46,100.0,0.007356393080043608
3080,153991,0.39,0.39,18.6,100.0,0.00734903999645784
3090,154491,0.4,0.4,18.31,100.0,0.00734169426264765
3100,154991,0.4,0.4,18.1,100.0,0.0073343558712665735
3110,155491,0.4,0.4,17.84,100.0,0.007327024814975481
3120,155991,0.4,0.4,17.82,100.0,0.007319701086442584
3130,156491,0.44,0.44,18.16,100.0,0.0073123846783434195
3140,156991,0.4,0.4,18.16,100.0,0.00730507558336085
3150,157491,0.41,0.41,18.29,100.0,0.007297773794185048
3160,157991,0.37,0.37,18.52,100.0,0.007290479303513491
3170,158491,0.36,0.36,18.06,100.0,0.007283192104050962
3180,158991,0.39,0.39,18.15,100.0,0.007275912188509529
3190,159491,0.39,0.39,18.22,100.0,0.007268639549608549
3200,159991,0.37,0.37,18.2,100.0,0.007261374180074655
3210,160491,0.33,0.33,18.43,100.0,0.007254116072641749
3220,160991,0.32,0.32,18.92,100.0,0.007246865220050999
3230,161491,0.29,0.29,18.97,100.0,0.007239621615050827
3240,161991,0.32,0.32,19.25,100.0,0.007232385250396902
3250,162491,0.31,0.31,18.59,100.0,0.0072251561188521355
3260,162991,0.34,0.34,18.7,100.0,0.00721793421318667
3270,163491,0.32,0.32,18.44,100.0,0.00721071952617788
3280,163991,0.3,0.3,18.85,100.0,0.007203512050610353
3290,164491,0.28,0.28,18.99,100.0,0.007196311779275897
3300,164991,0.29,0.29,19.27,100.0,0.007189118704973517
3310,165491,0.34,0.34,19.33,100.0,0.0071819328205094185
3320,165991,0.32,0.32,19.1,100.0,0.007174754118696996
3330,166491,0.32,0.32,18.96,100.0,0.0071675825923568325
3340,166991,0.34,0.34,18.63,100.0,0.007160418234316684
3350,167491,0.32,0.32,18.62,100.0,0.007153261037411473
3360,167991,0.32,0.32,18.61,100.0,0.007146110994483289
3370,168491,0.31,0.31,18.61,100.0,0.0071389680983813715
3380,168991,0.31,0.31,18.72,100.0,0.007131832341962108
3390,169491,0.34,0.34,18.56,100.0,0.0071247037180890305
3400,169991,0.37,0.37,18.39,100.0,0.007117582219632801
3410,170491,0.32,0.32,18.54,100.0,0.0071104678394712075
3420,170991,0.35,0.35,19.33,100.0,0.007103360570489159
3430,171491,0.35,0.35,19.65,100.0,0.007096260405578672
3440,171991,0.34,0.34,19.52,100.0,0.007089167337638875
3450,172491,0.35,0.35,19.63,100.0,0.007082081359575987
3460,172991,0.32,0.32,20.29,100.0,0.007075002464303323
3470,173486,0.37,0.37,19.82,100.0,0.007067930644741279
3480,173986,0.37,0.37,20.05,100.0,0.007060865893817326
3490,174486,0.35,0.35,20.13,100.0,0.007053808204466006
3500,174986,0.35,0.35,19.64,100.0,0.007046757569628924
3510,175486,0.36,0.36,19.88,100.0,0.007039713982254738
3520,175986,0.34,0.34,19.81,100.0,0.007032677435299158
3530,176486,0.34,0.34,19.49,100.0,0.007025647921724931
3540,176986,0.35,0.35,19.23,100.0,0.007018625434501842
3550,177486,0.33,0.33,19.31,100.0,0.007011609966606698
3560,177986,0.3,0.3,19.31,100.0,0.0070046015110233305
3570,178486,0.31,0.31,18.92,100.0,0.0069976000607425825
3580,178986,0.34,0.34,19.05,100.0,0.006990605608762303
3590,179486,0.35,0.35,18.38,100.0,0.006983618148087338
3600,179986,0.36,0.36,18.06,100.0,0.00697663767172953
3610,180486,0.36,0.36,18.46,100.0,0.006969664172707704
3620,180986,0.36,0.36,18.66,100.0,0.00696269764404766
3630,181486,0.4,0.4,18.83,100.0,0.006955738078782176
3640,181986,0.39,0.39,18.78,100.0,0.006948785469950986
3650,182486,0.39,0.39,18.75,100.0,0.006941839810600787
3660,182979,0.43,0.43,18.73,100.0,0.0069349010937852255
3670,183479,0.39,0.39,19.03,100.0,0.00692796931256489
3680,183979,0.4,0.4,18.5,100.0,0.006921044460007308
3690,184479,0.44,0.44,18.49,100.0,0.006914126529186927
3700,184979,0.42,0.42,18.17,100.0,0.006907215513185129
3710,185479,0.41,0.41,17.86,100.0,0.006900311405090205
3720,185979,0.46,0.46,17.76,100.0,0.006893414197997354
3730,186478,0.41,0.41,17.84,100.0,0.006886523885008682
3740,186978,0.4,0.4,17.65,100.0,0.006879640459233185
3750,187478,0.43,0.43,17.35,100.0,0.0068727639137867455
3760,187978,0.44,0.44,17.47,100.0,0.006865894241792133
3770,188478,0.47,0.47,17.5,100.0,0.0068590314363789874
3780,188975,0.43,0.43,17.64,100.0,0.006852175490683816
3790,189475,0.38,0.38,17.23,100.0,0.006845326397849987
3800,189975,0.41,0.41,17.0,100.0,0.00683848415102772
3810,190475,0.46,0.46,16.54,100.0,0.006831648743374086
3820,190975,0.46,0.46,16.61,100.0,0.006824820168052992
3830,191475,0.48,0.48,16.61,100.0,0.006817998418235181
3840,191975,0.47,0.47,16.3,100.0,0.006811183487098218
3850,192475,0.47,0.47,16.73,100.0,0.006804375367826489
3860,192975,0.48,0.48,16.24,100.0,0.006797574053611198
3870,193475,0.48,0.48,16.29,100.0,0.006790779537650345
3880,193975,0.5,0.5,16.29,100.0,0.006783991813148737
3890,194475,0.49,0.49,16.73,100.0,0.006777210873317969
3900,194975,0.47,0.47,16.89,100.0,0.006770436711376421
3910,195475,0.46,0.46,16.81,100.0,0.006763669320549255
3920,195975,0.44,0.44,16.87,100.0,0.006756908694068401
3930,196475,0.46,0.46,17.39,100.0,0.006750154825172558
3940,196975,0.47,0.47,17.27,100.0,0.00674340770710718
3950,197475,0.44,0.44,17.21,100.0,0.006736667333124474
3960,197975,0.4,0.4,17.05,100.0,0.006729933696483391
3970,198475,0.38,0.38,17.12,100.0,0.006723206790449622
3980,198975,0.38,0.38,17.47,100.0,0.006716486608295586
3990,199475,0.38,0.38,17.53,100.0,0.006709773143300428
4000,199975,0.4,0.4,17.41,100.0,0.006703066388750011
4010,200475,0.38,0.38,17.47,100.0,0.006696366337936907
4020,200975,0.37,0.37,17.26,100.0,0.0066896729841604
4030,201475,0.36,0.36,17.33,100.0,0.006682986320726462
4040,201975,0.36,0.36,17.3,100.0,0.006676306340947762
4050,202475,0.37,0.37,17.28,100.0,0.006669633038143653
4060,202975,0.37,0.37,17.3,100.0,0.0066629664056401606
4070,203475,0.39,0.39,17.33,100.0,0.006656306436769987
4080,203975,0.38,0.38,17.67,100.0,0.0066496531248725
4090,204475,0.39,0.39,17.72,100.0,0.006643006463293716
4100,204975,0.4,0.4,17.27,100.0,0.006636366445386311
4110,205475,0.4,0.4,17.51,100.0,0.0066297330645096
4120,205975,0.38,0.38,17.69,100.0,0.006623106314029541
4130,206475,0.36,0.36,17.79,100.0,0.006616486187318721
4140,206975,0.37,0.37,17.74,100.0,0.006609872677756348
4150,207475,0.37,0.37,17.51,100.0,0.0066032657787282525
4160,207974,0.36,0.36,17.55,100.0,0.006596665483626872
4170,208474,0.35,0.35,17.0,100.0,0.0065900717858512516
4180,208974,0.36,0.36,16.87,100.0,0.006583484678807035
4190,209474,0.39,0.39,16.75,100.0,0.006576904155906452
4200,209974,0.39,0.39,16.92,100.0,0.006570330210568327
4210,210474,0.41,0.41,16.3,100.0,0.006563762836218052
4220,210974,0.43,0.43,16.31,100.0,0.006557202026287599
4230,211474,0.41,0.41,16.1,100.0,0.006550647774215497
4240,211974,0.41,0.41,15.76,100.0,0.006544100073446841
4250,212474,0.42,0.42,15.73,100.0,0.006537558917433275
4260,212969,0.43,0.43,15.8,100.0,0.006531024299632986
4270,213469,0.41,0.41,15.68,100.0,0.006524496213510702
4280,213969,0.41,0.41,15.73,100.0,0.006517974652537686
4290,214469,0.36,0.36,15.5,100.0,0.0065114596101917225
4300,214969,0.32,0.32,15.74,100.0,0.006504951079957117
4310,215469,0.32,0.32,15.68,100.0,0.006498449055324689
4320,215969,0.31,0.31,15.38,100.0,0.006491953529791763
4330,216469,0.33,0.33,15.55,100.0,0.006485464496862163
4340,216966,0.34,0.34,16.01,100.0,0.006478981950046206
4350,217466,0.37,0.37,15.83,100.0,0.006472505882860694
4360,217966,0.41,0.41,15.89,100.0,0.006466036288828917
4370,218466,0.4,0.4,16.09,100.0,0.0064595731614806315
4380,218966,0.39,0.39,16.26,100.0,0.006453116494352063
4390,219466,0.43,0.43,15.64,100.0,0.006446666280985896
4400,219966,0.42,0.42,15.73,100.0,0.006440222514931274
4410,220466,0.39,0.39,15.6,100.0,0.006433785189743783
4420,220966,0.38,0.38,15.38,100.0,0.006427354298985456
4430,221466,0.44,0.44,15.75,100.0,0.0064209298362247575
4440,221966,0.43,0.43,15.72,100.0,0.006414511795036582
4450,222466,0.42,0.42,16.15,100.0,0.006408100169002247
