episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef,clip_range
8820,438669,0.4,0.4,11.3,100.0,0.0034199649999999996,0.16344425
8830,439153,0.43,0.43,11.25,100.0,0.0034127049999999994,0.16340391666666665
8840,439646,0.45,0.45,10.98,100.0,0.00340531,0.16336283333333335
8850,440121,0.43,0.43,11.08,100.0,0.003398184999999999,0.16332325
8860,440621,0.42,0.42,11.08,100.0,0.003390685,0.16328158333333334
8870,441121,0.38,0.38,11.02,100.0,0.0033831849999999995,0.16323991666666665
8880,441606,0.35,0.35,10.96,100.0,0.0033759099999999993,0.1631995
8890,442106,0.37,0.37,10.95,100.0,0.0033684099999999996,0.16315783333333334
8900,442587,0.37,0.37,11.31,100.0,0.003361194999999999,0.16311775
8910,443079,0.33,0.33,10.99,100.0,0.0033538149999999987,0.16307675
8920,443550,0.33,0.33,10.58,100.0,0.00334675,0.1630375
8930,444031,0.29,0.29,10.53,100.0,0.0033395349999999994,0.16299741666666667
8940,444513,0.27,0.27,10.49,100.0,0.003332304999999999,0.16295725
8950,444992,0.29,0.29,10.67,100.0,0.003325119999999999,0.16291733333333333
8960,445481,0.28,0.28,10.54,100.0,0.003317785,0.16287658333333332
8970,445972,0.31,0.31,10.42,100.0,0.0033104199999999997,0.16283566666666666
8980,446469,0.35,0.35,10.8,100.0,0.0033029649999999997,0.16279425
8990,446937,0.36,0.36,10.73,100.0,0.0032959449999999998,0.16275525
9000,447412,0.4,0.4,10.61,100.0,0.0032888199999999987,0.16271566666666665
9010,447905,0.41,0.41,10.77,100.0,0.0032814249999999993,0.16267458333333334
9020,448378,0.4,0.4,10.56,100.0,0.003274329999999999,0.16263516666666666
9030,448867,0.39,0.39,10.5,100.0,0.003266995,0.16259441666666666
9040,449367,0.45,0.45,10.6,100.0,0.0032594949999999994,0.16255275
9050,449853,0.45,0.45,10.69,100.0,0.003252205,0.16251225
9060,450333,0.47,0.47,10.79,100.0,0.0032450049999999996,0.16247224999999998
9070,450810,0.44,0.44,10.77,100.0,0.0032378499999999996,0.1624325
9080,451310,0.44,0.44,10.6,100.0,0.00323035,0.16239083333333332
9090,451802,0.45,0.45,10.24,100.0,0.0032229699999999995,0.16234983333333333
9100,452301,0.44,0.44,10.16,100.0,0.003215484999999999,0.16230825
9110,452801,0.4,0.4,10.03,100.0,0.003207984999999999,0.16226658333333333
9120,453284,0.45,0.45,10.07,100.0,0.0032007399999999997,0.16222633333333333
