episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef
4340,216924,0.43,0.43,16.89,100.0,0.007153261037411473
4350,217424,0.39,0.39,16.31,100.0,0.007153261037411473
4360,217924,0.38,0.38,16.4,100.0,0.007153261037411473
4370,218424,0.35,0.35,16.7,100.0,0.007153261037411473
4380,218924,0.34,0.34,16.1,100.0,0.007153261037411473
4390,219424,0.36,0.36,16.52,100.0,0.007153261037411473
4400,219917,0.34,0.34,16.53,100.0,0.007153261037411473
4410,220417,0.29,0.29,16.47,100.0,0.007153261037411473
4420,220917,0.28,0.28,16.57,100.0,0.007153261037411473
4430,221417,0.3,0.3,16.67,100.0,0.007153261037411473
4440,221917,0.29,0.29,17.06,100.0,0.007153261037411473
4450,222417,0.27,0.27,16.77,100.0,0.007153261037411473
4460,222917,0.32,0.32,16.17,100.0,0.007153261037411473
4470,223413,0.34,0.34,15.93,100.0,0.007153261037411473
4480,223913,0.37,0.37,15.65,100.0,0.007153261037411473
4490,224413,0.37,0.37,15.9,100.0,0.007153261037411473
4500,224913,0.41,0.41,15.99,100.0,0.007153261037411473
4510,225413,0.42,0.42,15.96,100.0,0.007153261037411473
4520,225913,0.45,0.45,16.15,100.0,0.007153261037411473
4530,226413,0.42,0.42,16.14,100.0,0.007153261037411473
4540,226907,0.43,0.43,15.99,100.0,0.007153261037411473
4550,227402,0.45,0.45,16.08,100.0,0.007153261037411473
4560,227897,0.42,0.42,15.53,100.0,0.007153261037411473
4570,228397,0.39,0.39,15.6,100.0,0.007153261037411473
4580,228897,0.37,0.37,15.37,100.0,0.007153261037411473
4590,229397,0.35,0.35,15.46,100.0,0.007153261037411473
4600,229897,0.29,0.29,15.46,100.0,0.007153261037411473
4610,230395,0.31,0.31,15.12,100.0,0.007153261037411473
4620,230895,0.29,0.29,15.32,100.0,0.007153261037411473
4630,231395,0.33,0.33,15.68,100.0,0.007153261037411473
4640,231891,0.29,0.29,15.67,100.0,0.007153261037411473
4650,232391,0.35,0.35,16.0,100.0,0.007153261037411473
4660,232891,0.36,0.36,15.89,100.0,0.007153261037411473
4670,233391,0.43,0.43,15.54,100.0,0.007153261037411473
4680,233891,0.41,0.41,15.3,100.0,0.007153261037411473
4690,234391,0.41,0.41,15.52,100.0,0.007153261037411473
4700,234891,0.46,0.46,15.66,100.0,0.007153261037411473
4710,235391,0.49,0.49,15.78,100.0,0.007153261037411473
4720,235891,0.5,0.5,16.11,100.0,0.007153261037411473
4730,236391,0.48,0.48,16.05,100.0,0.007153261037411473
4740,236891,0.49,0.49,15.98,100.0,0.007153261037411473
4750,237391,0.43,0.43,15.86,100.0,0.007153261037411473
4760,237891,0.41,0.41,16.06,100.0,0.007153261037411473
4770,238391,0.36,0.36,15.86,100.0,0.007153261037411473
4780,238891,0.39,0.39,15.89,100.0,0.007153261037411473
4790,239391,0.44,0.44,15.83,100.0,0.007153261037411473
4800,239891,0.43,0.43,15.69,100.0,0.007153261037411473
4810,240391,0.41,0.41,15.76,100.0,0.007153261037411473
4820,240891,0.44,0.44,15.78,100.0,0.007153261037411473
4830,241387,0.44,0.44,15.69,100.0,0.007153261037411473
4840,241887,0.47,0.47,15.99,100.0,0.007153261037411473
4850,242387,0.47,0.47,16.03,100.0,0.007153261037411473
4860,242887,0.45,0.45,15.85,100.0,0.007153261037411473
4870,243387,0.46,0.46,16.12,100.0,0.007153261037411473
4880,243887,0.42,0.42,16.19,100.0,0.007153261037411473
4890,244387,0.39,0.39,16.17,100.0,0.007153261037411473
4900,244887,0.39,0.39,16.14,100.0,0.007153261037411473
4910,245383,0.36,0.36,15.93,100.0,0.007153261037411473
4920,245872,0.3,0.3,15.9,100.0,0.007153261037411473
4930,246372,0.28,0.28,15.83,100.0,0.007153261037411473
4940,246872,0.29,0.29,16.14,100.0,0.007153261037411473
4950,247371,0.3,0.3,16.3,100.0,0.007153261037411473
4960,247871,0.35,0.35,16.53,100.0,0.007153261037411473
4970,248370,0.33,0.33,16.26,100.0,0.007153261037411473
4980,248870,0.35,0.35,16.01,100.0,0.007153261037411473
4990,249363,0.33,0.33,15.88,100.0,0.007153261037411473
5000,249863,0.35,0.35,15.83,100.0,0.007153261037411473
5010,250363,0.37,0.37,15.25,100.0,0.007153261037411473
5020,250863,0.42,0.42,14.96,100.0,0.007153261037411473
5030,251363,0.45,0.45,14.98,100.0,0.007153261037411473
5040,251863,0.46,0.46,14.83,100.0,0.007153261037411473
5050,252348,0.44,0.44,14.61,100.0,0.007153261037411473
5060,252848,0.42,0.42,14.7,100.0,0.007153261037411473
5070,253348,0.43,0.43,14.52,100.0,0.007153261037411473
5080,253848,0.42,0.42,14.58,100.0,0.007153261037411473
5090,254339,0.44,0.44,14.59,100.0,0.007153261037411473
5100,254839,0.42,0.42,14.69,100.0,0.007153261037411473
5110,255330,0.46,0.46,14.55,100.0,0.007153261037411473
5120,255830,0.43,0.43,14.43,100.0,0.007153261037411473
5130,256321,0.45,0.45,14.07,100.0,0.007153261037411473
5140,256817,0.4,0.4,14.31,100.0,0.007153261037411473
5150,257316,0.43,0.43,15.08,100.0,0.007153261037411473
5160,257816,0.43,0.43,14.74,100.0,0.007153261037411473
5170,258316,0.43,0.43,14.5,100.0,0.007153261037411473
5180,258816,0.43,0.43,14.52,100.0,0.007153261037411473
5190,259316,0.42,0.42,14.66,100.0,0.007153261037411473
5200,259813,0.43,0.43,14.46,100.0,0.007153261037411473
5210,260313,0.38,0.38,14.38,100.0,0.007153261037411473
5220,260813,0.37,0.37,14.45,100.0,0.007153261037411473
5230,261302,0.35,0.35,14.74,100.0,0.007153261037411473
5240,261802,0.36,0.36,15.13,100.0,0.007153261037411473
5250,262302,0.41,0.41,15.21,100.0,0.007153261037411473
5260,262799,0.4,0.4,15.13,100.0,0.007153261037411473
5270,263299,0.41,0.41,15.31,100.0,0.007153261037411473
5280,263799,0.41,0.41,15.24,100.0,0.007153261037411473
5290,264299,0.42,0.42,15.56,100.0,0.007153261037411473
5300,264792,0.43,0.43,15.87,100.0,0.007153261037411473
5310,265292,0.44,0.44,16.27,100.0,0.007153261037411473
5320,265789,0.47,0.47,16.15,100.0,0.007153261037411473
5330,266284,0.45,0.45,16.13,100.0,0.007153261037411473
5340,266774,0.46,0.46,16.01,100.0,0.007153261037411473
5350,267274,0.36,0.36,16.01,100.0,0.007153261037411473
5360,267774,0.37,0.37,15.83,100.0,0.007153261037411473
5370,268272,0.35,0.35,15.53,100.0,0.007153261037411473
5380,268765,0.37,0.37,15.25,100.0,0.007153261037411473
5390,269265,0.36,0.36,15.67,100.0,0.007153261037411473
5400,269761,0.34,0.34,15.78,100.0,0.007153261037411473
5410,270259,0.35,0.35,15.69,100.0,0.007153261037411473
5420,270759,0.33,0.33,15.06,100.0,0.007153261037411473
5430,271259,0.34,0.34,15.14,100.0,0.007153261037411473
5440,271759,0.41,0.41,14.85,100.0,0.007153261037411473
5450,272259,0.44,0.44,14.68,100.0,0.007153261037411473
5460,272759,0.44,0.44,14.71,100.0,0.007153261037411473
5470,273259,0.46,0.46,14.74,100.0,0.007153261037411473
5480,273759,0.46,0.46,14.66,100.0,0.007153261037411473
5490,274238,0.45,0.45,14.42,100.0,0.007153261037411473
5500,274738,0.45,0.45,14.11,100.0,0.007153261037411473
5510,275238,0.46,0.46,13.65,100.0,0.007153261037411473
5520,275738,0.51,0.51,13.58,100.0,0.007153261037411473
5530,276225,0.51,0.51,13.3,100.0,0.007153261037411473
5540,276725,0.45,0.44,13.65,100.0,0.007153261037411473
5550,277225,0.47,0.46,13.54,100.0,0.007153261037411473
5560,277722,0.47,0.46,13.32,100.0,0.007153261037411473
5570,278210,0.42,0.41,13.32,100.0,0.007153261037411473
5580,278710,0.4,0.39,13.68,100.0,0.007153261037411473
5590,279210,0.46,0.45,13.28,100.0,0.007153261037411473
5600,279710,0.48,0.47,13.41,100.0,0.007153261037411473
5610,280204,0.45,0.44,13.7,100.0,0.007153261037411473
5620,280701,0.42,0.41,13.76,100.0,0.007153261037411473
5630,281199,0.45,0.44,14.03,100.0,0.007153261037411473
5640,281699,0.43,0.43,14.06,100.0,0.007153261037411473
5650,282199,0.43,0.43,13.55,100.0,0.007153261037411473
5660,282692,0.47,0.47,13.79,100.0,0.007153261037411473
5670,283189,0.53,0.53,14.17,100.0,0.007153261037411473
5680,283689,0.56,0.56,14.61,100.0,0.007153261037411473
5690,284189,0.52,0.52,14.66,100.0,0.007153261037411473
5700,284676,0.48,0.48,14.71,100.0,0.007153261037411473
5710,285176,0.49,0.49,14.44,100.0,0.007153261037411473
5720,285676,0.48,0.48,14.8,100.0,0.007153261037411473
5730,286176,0.45,0.45,14.8,100.0,0.007153261037411473
5740,286676,0.46,0.46,14.66,100.0,0.007153261037411473
5750,287158,0.44,0.44,14.58,100.0,0.007153261037411473
5760,287656,0.37,0.37,14.56,100.0,0.007153261037411473
5770,288156,0.33,0.33,14.44,100.0,0.007153261037411473
5780,288644,0.3,0.3,14.45,100.0,0.007153261037411473
5790,289129,0.28,0.28,14.62,100.0,0.007153261037411473
5800,289627,0.29,0.29,14.37,100.0,0.007153261037411473
5810,290113,0.28,0.28,14.46,100.0,0.007153261037411473
5820,290613,0.31,0.31,14.25,100.0,0.007153261037411473
5830,291112,0.3,0.3,14.24,100.0,0.007153261037411473
5840,291612,0.28,0.28,14.27,100.0,0.007153261037411473
5850,292098,0.27,0.27,14.14,100.0,0.007153261037411473
5860,292598,0.3,0.3,13.68,100.0,0.007153261037411473
5870,293098,0.31,0.31,13.79,100.0,0.007153261037411473
5880,293596,0.34,0.34,13.68,100.0,0.007153261037411473
5890,294090,0.33,0.33,13.83,100.0,0.007153261037411473
5900,294590,0.35,0.35,13.8,100.0,0.007153261037411473
5910,295090,0.33,0.33,13.67,100.0,0.007153261037411473
5920,295574,0.3,0.3,13.58,100.0,0.007153261037411473
5930,296074,0.34,0.34,13.71,100.0,0.007153261037411473
5940,296571,0.35,0.35,13.57,100.0,0.007153261037411473
5950,297065,0.39,0.39,13.5,100.0,0.007153261037411473
5960,297565,0.42,0.42,13.88,100.0,0.007153261037411473
5970,298065,0.42,0.42,13.73,100.0,0.007153261037411473
5980,298558,0.39,0.39,13.23,100.0,0.007153261037411473
5990,299058,0.39,0.39,13.1,100.0,0.007153261037411473
6000,299553,0.36,0.36,12.51,100.0,0.007153261037411473
6010,300053,0.39,0.39,12.95,100.0,0.007153261037411473
6020,300549,0.38,0.38,12.85,100.0,0.007153261037411473
6030,301049,0.38,0.37,12.64,100.0,0.007153261037411473
6040,301549,0.37,0.36,12.9,100.0,0.007153261037411473
6050,302038,0.32,0.31,12.89,100.0,0.007153261037411473
6060,302538,0.31,0.3,12.77,100.0,0.007153261037411473
6070,303038,0.29,0.28,12.75,100.0,0.007153261037411473
6080,303528,0.29,0.28,12.71,100.0,0.007153261037411473
6090,304028,0.33,0.32,12.92,100.0,0.007153261037411473
6100,304523,0.33,0.32,13.14,100.0,0.007153261037411473
6110,305023,0.33,0.32,12.89,100.0,0.007153261037411473
6120,305518,0.32,0.31,12.95,100.0,0.007153261037411473
6130,306017,0.31,0.31,12.96,100.0,0.007153261037411473
6140,306517,0.31,0.31,12.92,100.0,0.007153261037411473
6150,307005,0.31,0.31,12.81,100.0,0.007153261037411473
6160,307498,0.28,0.28,12.85,100.0,0.007153261037411473
6170,307998,0.3,0.3,13.0,100.0,0.007153261037411473
6180,308487,0.3,0.3,13.12,100.0,0.007153261037411473
6190,308977,0.3,0.3,13.09,100.0,0.007153261037411473
6200,309477,0.3,0.3,13.17,100.0,0.007153261037411473
6210,309977,0.33,0.33,12.98,100.0,0.007153261037411473
6220,310473,0.37,0.37,13.15,100.0,0.007153261037411473
6230,310973,0.34,0.34,13.24,100.0,0.007153261037411473
6240,311465,0.34,0.34,13.13,100.0,0.007153261037411473
6250,311965,0.37,0.37,12.86,100.0,0.007153261037411473
6260,312463,0.37,0.37,12.83,100.0,0.007153261037411473
6270,312954,0.37,0.37,12.84,100.0,0.007153261037411473
6280,313450,0.36,0.36,12.64,100.0,0.007153261037411473
6290,313936,0.31,0.31,12.64,100.0,0.007153261037411473
6300,314436,0.3,0.3,12.66,100.0,0.007153261037411473
6310,314936,0.27,0.27,12.87,100.0,0.007153261037411473
6320,315436,0.26,0.26,12.95,100.0,0.007153261037411473
6330,315922,0.32,0.32,13.42,100.0,0.007153261037411473
6340,316422,0.37,0.37,13.45,100.0,0.007153261037411473
6350,316922,0.37,0.37,13.75,100.0,0.007153261037411473
6360,317410,0.35,0.35,13.76,100.0,0.007153261037411473
6370,317910,0.35,0.35,13.68,100.0,0.007153261037411473
6380,318399,0.35,0.35,13.73,100.0,0.007153261037411473
6390,318899,0.4,0.4,14.13,100.0,0.007153261037411473
6400,319398,0.44,0.44,14.25,100.0,0.007153261037411473
6410,319898,0.45,0.45,14.16,100.0,0.007153261037411473
6420,320385,0.46,0.46,14.59,100.0,0.007153261037411473
6430,320885,0.43,0.42,14.73,100.0,0.007153261037411473
6440,321385,0.44,0.43,14.54,100.0,0.007153261037411473
6450,321885,0.44,0.43,14.43,100.0,0.007153261037411473
6460,322385,0.48,0.47,14.75,100.0,0.007153261037411473
6470,322885,0.53,0.52,14.83,100.0,0.007153261037411473
6480,323379,0.58,0.57,14.86,100.0,0.007153261037411473
6490,323879,0.58,0.57,15.16,100.0,0.007153261037411473
6500,324379,0.56,0.55,15.44,100.0,0.007153261037411473
6510,324879,0.53,0.52,15.32,100.0,0.007153261037411473
6520,325375,0.49,0.48,15.42,100.0,0.007153261037411473
6530,325875,0.51,0.51,15.59,100.0,0.007153261037411473
6540,326356,0.46,0.46,15.66,100.0,0.007153261037411473
6550,326856,0.45,0.45,15.63,100.0,0.007153261037411473
6560,327356,0.43,0.43,15.61,100.0,0.007153261037411473
6570,327856,0.4,0.4,15.61,100.0,0.007153261037411473
6580,328356,0.38,0.38,15.45,100.0,0.007153261037411473
6590,328845,0.35,0.35,15.42,100.0,0.007153261037411473
6600,329328,0.35,0.35,15.18,100.0,0.007153261037411473
6610,329827,0.37,0.37,14.93,100.0,0.007153261037411473
6620,330299,0.4,0.4,14.86,100.0,0.007153261037411473
6630,330799,0.39,0.39,14.59,100.0,0.007153261037411473
6640,331290,0.39,0.39,14.78,100.0,0.007153261037411473
6650,331790,0.4,0.4,14.92,100.0,0.007153261037411473
6660,332290,0.47,0.47,14.5,100.0,0.007153261037411473
6670,332790,0.43,0.43,14.31,100.0,0.007153261037411473
6680,333286,0.45,0.45,14.29,100.0,0.007153261037411473
6690,333786,0.46,0.46,14.77,100.0,0.007153261037411473
6700,334286,0.45,0.45,14.76,100.0,0.007153261037411473
6710,334786,0.43,0.43,14.91,100.0,0.007153261037411473
6720,335286,0.41,0.41,15.01,100.0,0.007153261037411473
6730,335782,0.36,0.36,14.67,100.0,0.007153261037411473
6740,336282,0.35,0.35,14.43,100.0,0.007153261037411473
6750,336782,0.34,0.34,14.16,100.0,0.007153261037411473
6760,337282,0.3,0.3,14.85,100.0,0.007153261037411473
6770,337773,0.32,0.32,14.74,100.0,0.007153261037411473
6780,338269,0.3,0.3,14.59,100.0,0.007153261037411473
6790,338769,0.31,0.31,14.25,100.0,0.007153261037411473
6800,339269,0.31,0.31,14.19,100.0,0.007153261037411473
6810,339766,0.31,0.31,14.38,100.0,0.007153261037411473
6820,340266,0.34,0.34,14.23,100.0,0.007153261037411473
6830,340766,0.38,0.38,14.26,100.0,0.007153261037411473
6840,341266,0.39,0.39,14.15,100.0,0.007153261037411473
6850,341766,0.42,0.42,13.86,100.0,0.007153261037411473
6860,342238,0.4,0.4,13.48,100.0,0.007153261037411473
6870,342724,0.4,0.4,13.74,100.0,0.007153261037411473
6880,343208,0.37,0.37,13.24,100.0,0.007153261037411473
6890,343708,0.38,0.38,13.18,100.0,0.007153261037411473
6900,344206,0.4,0.4,12.84,100.0,0.007153261037411473
6910,344706,0.41,0.41,13.0,100.0,0.007153261037411473
6920,345195,0.4,0.4,13.23,100.0,0.007153261037411473
6930,345685,0.38,0.38,12.92,100.0,0.007153261037411473
6940,346185,0.4,0.4,12.4,100.0,0.007153261037411473
6950,346685,0.36,0.36,12.58,100.0,0.007153261037411473
6960,347182,0.37,0.37,12.51,100.0,0.007153261037411473
6970,347682,0.36,0.36,12.26,100.0,0.007153261037411473
6980,348182,0.38,0.38,12.24,100.0,0.007153261037411473
6990,348682,0.39,0.39,12.73,100.0,0.007153261037411473
7000,349182,0.37,0.37,13.03,100.0,0.007153261037411473
7010,349678,0.36,0.36,13.06,100.0,0.007153261037411473
7020,350154,0.33,0.33,12.81,100.0,0.007153261037411473
7030,350654,0.36,0.36,12.67,100.0,0.007153261037411473
7040,351139,0.34,0.34,13.06,100.0,0.007153261037411473
7050,351625,0.41,0.41,13.19,100.0,0.007153261037411473
7060,352115,0.38,0.38,13.08,100.0,0.007153261037411473
7070,352604,0.37,0.37,13.08,100.0,0.007153261037411473
7080,353103,0.36,0.36,13.23,100.0,0.007153261037411473
7090,353600,0.34,0.34,13.35,100.0,0.007153261037411473
7100,354094,0.38,0.38,13.19,100.0,0.007153261037411473
7110,354583,0.41,0.41,13.2,100.0,0.007153261037411473
7120,355083,0.45,0.45,13.56,100.0,0.007153261037411473
7130,355583,0.41,0.41,13.82,100.0,0.007153261037411473
7140,356083,0.45,0.45,14.11,100.0,0.007153261037411473
7150,356575,0.41,0.41,14.32,100.0,0.007153261037411473
7160,357075,0.46,0.46,14.27,100.0,0.007153261037411473
7170,357565,0.5,0.5,14.45,100.0,0.007153261037411473
7180,358065,0.5,0.5,14.71,100.0,0.007153261037411473
7190,358565,0.53,0.53,14.81,100.0,0.007153261037411473
7200,359063,0.54,0.54,14.86,100.0,0.007153261037411473
7210,359563,0.51,0.51,14.8,100.0,0.007153261037411473
7220,360063,0.46,0.46,14.83,100.0,0.007153261037411473
7230,360561,0.47,0.47,14.49,100.0,0.007153261037411473
7240,361061,0.44,0.44,14.84,100.0,0.007153261037411473
7250,361561,0.44,0.44,15.19,100.0,0.007153261037411473
7260,362061,0.42,0.42,14.57,100.0,0.007153261037411473
7270,362561,0.41,0.41,14.54,100.0,0.007153261037411473
7280,363057,0.43,0.43,14.57,100.0,0.007153261037411473
7290,363550,0.42,0.42,14.14,100.0,0.007153261037411473
7300,364041,0.37,0.37,14.2,100.0,0.007153261037411473
7310,364541,0.37,0.37,13.73,100.0,0.007153261037411473
7320,365041,0.4,0.4,13.77,100.0,0.007153261037411473
7330,365541,0.42,0.42,13.84,100.0,0.007153261037411473
7340,366010,0.41,0.41,13.83,100.0,0.007153261037411473
7350,366491,0.39,0.39,13.86,100.0,0.007153261037411473
7360,366991,0.39,0.39,14.0,100.0,0.007153261037411473
7370,367491,0.38,0.38,13.93,100.0,0.007153261037411473
7380,367991,0.35,0.35,13.87,100.0,0.007153261037411473
7390,368491,0.31,0.31,13.79,100.0,0.007153261037411473
7400,368990,0.36,0.36,13.37,100.0,0.007153261037411473
7410,369476,0.41,0.41,13.13,100.0,0.007153261037411473
7420,369971,0.4,0.4,12.87,100.0,0.007153261037411473
7430,370465,0.39,0.39,13.09,100.0,0.007153261037411473
7440,370951,0.39,0.39,13.03,100.0,0.007153261037411473
7450,371449,0.42,0.42,13.53,100.0,0.007153261037411473
7460,371943,0.42,0.42,13.19,100.0,0.007153261037411473
7470,372443,0.45,0.45,13.12,100.0,0.007153261037411473
7480,372943,0.49,0.49,13.2,100.0,0.007153261037411473
7490,373430,0.5,0.5,13.11,100.0,0.007153261037411473
7500,373917,0.47,0.47,13.07,100.0,0.007153261037411473
7510,374409,0.42,0.42,13.09,100.0,0.007153261037411473
7520,374889,0.42,0.42,13.08,100.0,0.007153261037411473
7530,375389,0.43,0.43,13.34,100.0,0.007153261037411473
7540,375882,0.42,0.42,13.13,100.0,0.007153261037411473
7550,376382,0.38,0.38,13.24,100.0,0.007153261037411473
7560,376877,0.39,0.39,13.47,100.0,0.007153261037411473
7570,377354,0.34,0.34,13.85,100.0,0.007153261037411473
7580,377854,0.33,0.33,13.63,100.0,0.007153261037411473
7590,378354,0.34,0.34,13.62,100.0,0.007153261037411473
7600,378854,0.33,0.33,13.34,100.0,0.007153261037411473
7610,379342,0.34,0.34,13.39,100.0,0.007153261037411473
7620,379835,0.35,0.35,13.21,100.0,0.007153261037411473
7630,380335,0.32,0.32,13.13,100.0,0.007153261037411473
7640,380831,0.35,0.35,13.17,100.0,0.007153261037411473
7650,381314,0.35,0.35,13.07,100.0,0.007153261037411473
7660,381814,0.32,0.32,12.92,100.0,0.007153261037411473
7670,382297,0.34,0.34,13.04,100.0,0.007153261037411473
7680,382790,0.35,0.35,13.44,100.0,0.007153261037411473
7690,383290,0.4,0.4,13.72,100.0,0.007153261037411473
7700,383790,0.4,0.4,13.88,100.0,0.007153261037411473
7710,384281,0.42,0.42,13.7,100.0,0.007153261037411473
7720,384767,0.42,0.42,13.69,100.0,0.007153261037411473
7730,385264,0.43,0.43,13.74,100.0,0.007153261037411473
7740,385763,0.44,0.44,14.06,100.0,0.007153261037411473
7750,386247,0.46,0.46,13.81,100.0,0.007153261037411473
7760,386747,0.47,0.47,13.7,100.0,0.007153261037411473
7770,387247,0.51,0.51,13.99,100.0,0.007153261037411473
7780,387747,0.5,0.5,13.83,100.0,0.007153261037411473
