episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef,clip_range
9180,457138,0.25,0.25,12.89,100.0,0.0095885758,0.19771431
9190,457638,0.26,0.26,13.1,100.0,0.0095881258,0.19771181000000002
9200,458127,0.25,0.25,13.15,100.0,0.009587685700000001,0.197709365
9210,458626,0.26,0.26,13.16,100.0,0.0095872366,0.19770687
9220,459126,0.23,0.23,13.13,100.0,0.009586786600000001,0.19770437000000002
9230,459626,0.23,0.23,13.22,100.0,0.0095863366,0.19770187
9240,460126,0.26,0.26,13.13,100.0,0.0095858866,0.19769937
9250,460626,0.27,0.27,12.41,100.0,0.0095854366,0.19769687
9260,461126,0.28,0.28,12.09,100.0,0.0095849866,0.19769437
9270,461626,0.28,0.28,12.17,100.0,0.0095845366,0.19769187000000002
9280,462126,0.28,0.28,12.19,100.0,0.0095840866,0.19768937
9290,462626,0.25,0.25,12.58,100.0,0.0095836366,0.19768687000000001
9300,463126,0.26,0.26,12.11,100.0,0.0095831866,0.19768437
9310,463612,0.25,0.25,12.07,100.0,0.0095827492,0.19768194
9320,464097,0.27,0.27,12.11,100.0,0.0095823127,0.197679515
9330,464584,0.28,0.28,12.06,100.0,0.0095818744,0.19767708
9340,465084,0.27,0.27,11.96,100.0,0.0095814244,0.19767458000000002
9350,465577,0.27,0.27,12.06,100.0,0.0095809807,0.197672115
9360,466075,0.27,0.27,12.13,100.0,0.0095805325,0.19766962500000002
9370,466575,0.29,0.29,12.52,100.0,0.0095800825,0.197667125
9380,467068,0.32,0.32,12.52,100.0,0.0095796388,0.19766466000000002
9390,467556,0.35,0.35,12.35,100.0,0.0095791996,0.19766222
9400,468056,0.34,0.34,12.62,100.0,0.0095787496,0.19765972
9410,468556,0.34,0.34,12.52,100.0,0.0095782996,0.19765722000000002
9420,469056,0.34,0.34,12.29,100.0,0.0095778496,0.19765472
9430,469556,0.37,0.37,11.72,100.0,0.0095773996,0.19765222000000002
9440,470056,0.34,0.34,11.54,100.0,0.0095769496,0.19764972
9450,470556,0.33,0.33,11.58,100.0,0.0095764996,0.19764722
9460,471056,0.34,0.34,11.73,100.0,0.0095760496,0.19764472000000002
9470,471552,0.32,0.32,11.64,100.0,0.0095756032,0.19764224
9480,472031,0.27,0.27,11.64,100.0,0.0095751721,0.197639845
9490,472523,0.26,0.26,11.79,100.0,0.0095747293,0.197637385
9500,473023,0.25,0.25,11.78,100.0,0.0095742793,0.197634885
9510,473523,0.26,0.26,11.89,100.0,0.0095738293,0.19763238500000002
9520,474020,0.25,0.25,11.61,100.0,0.009573382,0.1976299
9530,474520,0.23,0.23,11.8,100.0,0.009572932,0.1976274
9540,475012,0.25,0.25,11.94,100.0,0.009572489200000001,0.19762494
9550,475512,0.24,0.24,12.12,100.0,0.0095720392,0.19762244
9560,476012,0.25,0.25,12.08,100.0,0.0095715892,0.19761994000000002
9570,476512,0.26,0.26,11.96,100.0,0.0095711392,0.19761744
9580,477006,0.27,0.27,11.68,100.0,0.0095706946,0.19761497
9590,477506,0.26,0.26,11.57,100.0,0.0095702446,0.19761247
9600,478004,0.27,0.27,11.41,100.0,0.0095697964,0.19760998000000002
9610,478486,0.26,0.26,11.75,100.0,0.0095693626,0.19760757
9620,478971,0.25,0.25,11.86,100.0,0.0095689261,0.197605145
9630,479464,0.24,0.24,11.8,100.0,0.0095684824,0.19760268
9640,479964,0.3,0.3,12.06,100.0,0.0095680324,0.19760018000000001
9650,480448,0.33,0.33,12.27,100.0,0.0095675968,0.19759776
9660,480948,0.32,0.32,12.29,100.0,0.0095671468,0.19759526000000002
9670,481448,0.32,0.32,12.2,100.0,0.0095666968,0.19759276
9680,481942,0.32,0.32,12.14,100.0,0.0095662522,0.19759029
9690,482442,0.31,0.31,12.1,100.0,0.009565802200000001,0.19758779
9700,482942,0.31,0.31,12.15,100.0,0.0095653522,0.19758529
9710,483441,0.33,0.33,12.48,100.0,0.009564903100000001,0.197582795
9720,483926,0.35,0.35,12.29,100.0,0.0095644666,0.19758037
9730,484423,0.35,0.35,12.47,100.0,0.0095640193,0.197577885
9740,484923,0.3,0.3,12.39,100.0,0.0095635693,0.19757538500000002
9750,485412,0.28,0.28,12.4,100.0,0.0095631292,0.19757294
9760,485906,0.27,0.27,12.62,100.0,0.0095626846,0.19757047
9770,486385,0.26,0.26,12.68,100.0,0.0095622535,0.197568075
9780,486885,0.24,0.24,12.68,100.0,0.0095618035,0.19756557500000002
9790,487385,0.23,0.23,12.67,100.0,0.0095613535,0.197563075
9800,487885,0.25,0.25,12.51,100.0,0.0095609035,0.19756057500000002
9810,488380,0.22,0.22,12.33,100.0,0.009560458,0.19755810000000001
9820,488880,0.2,0.2,12.27,100.0,0.009560008,0.1975556
9830,489380,0.19,0.19,12.33,100.0,0.009559558,0.1975531
9840,489876,0.16,0.16,12.31,100.0,0.0095591116,0.19755062
9850,490347,0.16,0.16,12.4,100.0,0.0095586877,0.197548265
9860,490845,0.16,0.16,12.37,100.0,0.0095582395,0.197545775
9870,491345,0.18,0.18,12.69,100.0,0.0095577895,0.19754327500000002
9880,491845,0.18,0.18,12.69,100.0,0.0095573395,0.197540775
9890,492345,0.2,0.2,12.87,100.0,0.0095568895,0.197538275
9900,492833,0.2,0.2,12.56,100.0,0.0095564503,0.19753583500000002
9910,493333,0.21,0.21,12.49,100.0,0.0095560003,0.197533335
9920,493827,0.22,0.22,12.47,100.0,0.009555555700000001,0.197530865
9930,494327,0.25,0.25,12.26,100.0,0.0095551057,0.197528365
9940,494807,0.25,0.25,12.39,100.0,0.0095546737,0.197525965
9950,495307,0.29,0.29,12.35,100.0,0.0095542237,0.197523465
9960,495807,0.28,0.28,12.23,100.0,0.0095537737,0.19752096500000002
9970,496307,0.28,0.28,12.29,100.0,0.0095533237,0.197518465
9980,496795,0.29,0.29,12.47,100.0,0.0095528845,0.197516025
9990,497295,0.27,0.27,12.43,100.0,0.0095524345,0.19751352500000002
10000,497795,0.27,0.27,12.77,100.0,0.009551984500000001,0.197511025
10010,498295,0.27,0.27,12.76,100.0,0.0095515345,0.19750852500000002
10020,498795,0.27,0.27,12.74,100.0,0.0095510845,0.197506025
10030,499289,0.26,0.26,12.85,100.0,0.0095506399,0.197503555
10040,499782,0.26,0.26,12.8,100.0,0.0095501962,0.19750109000000002
10050,500282,0.22,0.22,12.8,100.0,0.0095497462,0.19749859
10060,500777,0.21,0.21,12.37,100.0,0.0095493007,0.197496115
10070,501266,0.19,0.19,12.26,100.0,0.0095488606,0.19749367
10080,501756,0.23,0.23,12.5,100.0,0.0095484196,0.19749122000000002
10090,502247,0.26,0.26,12.47,100.0,0.0095479777,0.197488765
10100,502747,0.24,0.24,12.2,100.0,0.0095475277,0.19748626500000002
10110,503242,0.26,0.26,12.27,100.0,0.0095470822,0.19748379000000002
10120,503742,0.27,0.27,12.41,100.0,0.0095466322,0.19748129
10130,504242,0.27,0.27,12.32,100.0,0.0095461822,0.19747879000000002
10140,504714,0.28,0.28,12.47,100.0,0.0095457574,0.19747643
10150,505214,0.28,0.28,12.4,100.0,0.0095453074,0.19747393000000002
10160,505697,0.33,0.33,12.3,100.0,0.0095448727,0.19747151500000001
10170,506197,0.36,0.36,12.36,100.0,0.009544422700000001,0.197469015
10180,506693,0.32,0.32,12.58,100.0,0.0095439763,0.197466535
10190,507193,0.3,0.3,12.33,100.0,0.0095435263,0.197464035
10200,507673,0.29,0.29,12.27,100.0,0.0095430943,0.19746163500000002
10210,508173,0.27,0.27,12.11,100.0,0.0095426443,0.197459135
10220,508635,0.29,0.29,12.53,100.0,0.0095422285,0.197456825
10230,509132,0.28,0.28,12.58,100.0,0.0095417812,0.19745434
10240,509632,0.31,0.31,12.56,100.0,0.0095413312,0.19745184000000002
10250,510132,0.3,0.3,12.55,100.0,0.0095408812,0.19744934
10260,510632,0.29,0.29,13.16,100.0,0.0095404312,0.19744684
10270,511116,0.25,0.25,13.19,100.0,0.0095399956,0.19744442
10280,511616,0.29,0.29,12.58,100.0,0.0095395456,0.19744192000000002
10290,512109,0.27,0.27,12.58,100.0,0.0095391019,0.197439455
10300,512606,0.31,0.31,12.51,100.0,0.0095386546,0.19743697000000002
10310,513084,0.3,0.3,12.47,100.0,0.0095382244,0.19743458
10320,513584,0.3,0.3,12.54,100.0,0.0095377744,0.19743208
10330,514074,0.31,0.31,12.51,100.0,0.0095373334,0.19742963000000002
10340,514562,0.27,0.27,12.94,100.0,0.0095368942,0.19742719
10350,515057,0.29,0.29,12.84,100.0,0.0095364487,0.197424715
10360,515557,0.29,0.29,12.96,100.0,0.0095359987,0.197422215
10370,516057,0.34,0.34,12.59,100.0,0.0095355487,0.19741971500000002
10380,516557,0.31,0.31,12.55,100.0,0.0095350987,0.197417215
10390,517053,0.35,0.35,12.58,100.0,0.0095346523,0.197414735
10400,517538,0.35,0.35,12.73,100.0,0.0095342158,0.19741231
10410,518038,0.36,0.36,12.76,100.0,0.0095337658,0.19740981000000002
10420,518530,0.32,0.32,12.69,100.0,0.009533323,0.19740735
10430,519030,0.31,0.31,13.08,100.0,0.009532873,0.19740485000000002
10440,519530,0.34,0.34,12.93,100.0,0.009532423,0.19740235
10450,520021,0.34,0.34,13.21,100.0,0.0095319811,0.19739989500000002
10460,520514,0.31,0.31,13.1,100.0,0.0095315374,0.19739743
10470,521014,0.27,0.27,13.12,100.0,0.0095310874,0.19739493000000002
10480,521508,0.28,0.28,12.81,100.0,0.009530642800000001,0.19739246000000002
10490,521999,0.25,0.25,12.83,100.0,0.0095302009,0.197390005
10500,522499,0.23,0.23,12.97,100.0,0.0095297509,0.19738750500000002
10510,522999,0.24,0.24,13.07,100.0,0.0095293009,0.197385005
10520,523493,0.26,0.26,13.08,100.0,0.0095288563,0.197382535
10530,523993,0.31,0.31,13.23,100.0,0.0095284063,0.197380035
10540,524493,0.29,0.29,13.25,100.0,0.0095279563,0.19737753500000002
10550,524993,0.29,0.29,12.67,100.0,0.0095275063,0.197375035
10560,525470,0.28,0.28,13.02,100.0,0.009527077,0.19737265
10570,525964,0.28,0.28,13.04,100.0,0.0095266324,0.19737018
10580,526464,0.27,0.27,13.13,100.0,0.0095261824,0.19736768000000002
10590,526964,0.29,0.29,12.86,100.0,0.0095257324,0.19736518
10600,527456,0.27,0.27,12.83,100.0,0.0095252896,0.19736272000000002
10610,527956,0.26,0.26,12.77,100.0,0.0095248396,0.19736022
10620,528452,0.28,0.28,13.17,100.0,0.0095243932,0.19735774
10630,528952,0.27,0.27,12.65,100.0,0.009523943200000001,0.19735524000000002
10640,529452,0.26,0.26,12.73,100.0,0.0095234932,0.19735274
10650,529940,0.26,0.26,12.9,100.0,0.009523054,0.1973503
10660,530440,0.28,0.28,12.93,100.0,0.009522604,0.19734780000000002
10670,530932,0.27,0.27,12.9,100.0,0.0095221612,0.19734534
10680,531432,0.29,0.29,12.95,100.0,0.0095217112,0.19734284000000002
10690,531932,0.27,0.27,12.88,100.0,0.0095212612,0.19734034
10700,532432,0.26,0.26,12.88,100.0,0.0095208112,0.19733784000000001
10710,532928,0.28,0.28,12.9,100.0,0.0095203648,0.19733536000000002
10720,533428,0.25,0.25,13.26,100.0,0.0095199148,0.19733286
10730,533923,0.22,0.22,12.98,100.0,0.0095194693,0.197330385
10740,534397,0.24,0.24,12.78,100.0,0.0095190427,0.19732801500000002
10750,534883,0.25,0.25,12.54,100.0,0.0095186053,0.197325585
10760,535383,0.23,0.23,12.52,100.0,0.009518155300000001,0.197323085
10770,535883,0.26,0.26,12.79,100.0,0.0095177053,0.19732058500000002
10780,536371,0.24,0.24,12.78,100.0,0.0095172661,0.197318145
10790,536868,0.28,0.28,12.85,100.0,0.0095168188,0.19731566
10800,537367,0.29,0.29,12.98,100.0,0.009516369700000001,0.197313165
10810,537862,0.29,0.29,13.36,100.0,0.0095159242,0.19731069
10820,538356,0.27,0.27,13.36,100.0,0.0095154796,0.19730822
10830,538847,0.25,0.25,13.21,100.0,0.0095150377,0.19730576500000002
10840,539347,0.3,0.3,12.95,100.0,0.0095145877,0.197303265
10850,539847,0.31,0.31,13.04,100.0,0.0095141377,0.19730076500000002
10860,540343,0.33,0.33,12.88,100.0,0.0095136913,0.19729828500000002
10870,540843,0.33,0.33,12.83,100.0,0.009513241300000001,0.197295785
10880,541329,0.32,0.32,12.9,100.0,0.0095128039,0.197293355
10890,541829,0.31,0.31,13.03,100.0,0.0095123539,0.19729085500000001
10900,542329,0.32,0.32,12.53,100.0,0.0095119039,0.197288355
10910,542829,0.31,0.31,12.44,100.0,0.0095114539,0.197285855
10920,543329,0.36,0.36,12.46,100.0,0.0095110039,0.19728335500000002
10930,543820,0.38,0.38,12.06,100.0,0.009510562,0.1972809
10940,544304,0.31,0.31,11.99,100.0,0.0095101264,0.19727848
10950,544789,0.3,0.3,11.58,100.0,0.0095096899,0.197276055
10960,545275,0.27,0.27,11.58,100.0,0.0095092525,0.197273625
10970,545760,0.26,0.26,11.59,100.0,0.009508816,0.1972712
10980,546253,0.28,0.28,11.88,100.0,0.0095083723,0.197268735
10990,546753,0.25,0.25,11.7,100.0,0.0095079223,0.197266235
11000,547241,0.24,0.24,11.66,100.0,0.0095074831,0.19726379500000002
11010,547741,0.24,0.24,11.38,100.0,0.0095070331,0.197261295
11020,548241,0.22,0.22,11.42,100.0,0.0095065831,0.19725879500000001
11030,548741,0.19,0.19,11.42,100.0,0.0095061331,0.197256295
11040,549241,0.21,0.21,11.66,100.0,0.0095056831,0.197253795
11050,549738,0.2,0.2,11.48,100.0,0.009505235800000001,0.19725131
11060,550237,0.24,0.24,11.56,100.0,0.0095047867,0.19724881500000002
11070,550724,0.24,0.24,11.68,100.0,0.0095043484,0.19724638
11080,551224,0.25,0.25,11.33,100.0,0.0095038984,0.19724388
11090,551697,0.29,0.29,11.16,100.0,0.0095034727,0.197241515
11100,552182,0.28,0.28,11.16,100.0,0.0095030362,0.19723909
11110,552662,0.27,0.27,11.19,100.0,0.0095026042,0.19723669000000002
11120,553138,0.28,0.28,11.13,100.0,0.0095021758,0.19723431000000002
11130,553638,0.32,0.32,11.18,100.0,0.0095017258,0.19723181
11140,554137,0.3,0.3,11.08,100.0,0.0095012767,0.19722931500000002
11150,554626,0.28,0.28,11.04,100.0,0.0095008366,0.19722687
11160,555126,0.29,0.29,10.89,100.0,0.0095003866,0.19722437
11170,555626,0.28,0.28,10.97,100.0,0.0094999366,0.19722187000000002
11180,556126,0.28,0.28,10.59,100.0,0.0094994866,0.19721937
11190,556626,0.27,0.27,10.77,100.0,0.0094990366,0.19721687000000002
11200,557126,0.3,0.3,10.92,100.0,0.009498586600000001,0.19721437
11210,557617,0.32,0.32,10.81,100.0,0.0094981447,0.19721191500000002
11220,558094,0.29,0.29,10.72,100.0,0.0094977154,0.19720953000000002
11230,558585,0.28,0.28,10.69,100.0,0.0094972735,0.197207075
11240,559082,0.28,0.28,10.71,100.0,0.0094968262,0.19720459
11250,559573,0.3,0.3,10.78,100.0,0.0094963843,0.197202135
11260,560073,0.29,0.29,10.85,100.0,0.0094959343,0.197199635
11270,560573,0.32,0.32,10.82,100.0,0.0094954843,0.19719713500000002
11280,561065,0.3,0.3,10.77,100.0,0.0094950415,0.197194675
11290,561565,0.29,0.29,11.1,100.0,0.0094945915,0.197192175
11300,562043,0.3,0.3,11.2,100.0,0.0094941613,0.197189785
11310,562534,0.32,0.32,11.36,100.0,0.0094937194,0.19718733000000002
11320,563034,0.33,0.33,11.75,100.0,0.0094932694,0.19718483
11330,563534,0.33,0.33,11.89,100.0,0.0094928194,0.19718233000000002
11340,564034,0.35,0.35,12.22,100.0,0.0094923694,0.19717983
11350,564534,0.33,0.33,12.32,100.0,0.0094919194,0.19717733
11360,565034,0.33,0.33,12.06,100.0,0.0094914694,0.19717483000000002
11370,565534,0.29,0.29,12.49,100.0,0.0094910194,0.19717233
11380,566021,0.32,0.32,12.99,100.0,0.0094905811,0.197169895
11390,566519,0.31,0.31,12.93,100.0,0.0094901329,0.19716740500000002
11400,567019,0.33,0.33,12.75,100.0,0.009489682900000001,0.197164905
11410,567519,0.29,0.29,12.8,100.0,0.0094892329,0.197162405
11420,568019,0.31,0.31,12.75,100.0,0.0094887829,0.197159905
11430,568519,0.3,0.3,13.13,100.0,0.0094883329,0.197157405
11440,569009,0.29,0.29,12.92,100.0,0.0094878919,0.19715495500000002
11450,569509,0.33,0.33,12.93,100.0,0.0094874419,0.197152455
11460,570009,0.31,0.31,12.95,100.0,0.0094869919,0.19714995500000002
11470,570509,0.35,0.35,12.75,100.0,0.0094865419,0.197147455
11480,571009,0.32,0.32,12.7,100.0,0.0094860919,0.197144955
11490,571509,0.33,0.33,12.74,100.0,0.0094856419,0.19714245500000002
11500,572009,0.31,0.31,12.76,100.0,0.0094851919,0.197139955
11510,572495,0.33,0.33,12.68,100.0,0.0094847545,0.197137525
11520,572993,0.32,0.32,12.76,100.0,0.0094843063,0.19713503500000001
11530,573493,0.35,0.35,13.12,100.0,0.0094838563,0.197132535
11540,573993,0.35,0.35,13.15,100.0,0.0094834063,0.197130035
11550,574493,0.33,0.33,13.08,100.0,0.0094829563,0.19712753500000002
11560,574993,0.33,0.33,12.8,100.0,0.0094825063,0.197125035
11570,575476,0.29,0.29,12.82,100.0,0.009482071600000001,0.19712262
11580,575975,0.3,0.3,13.09,100.0,0.0094816225,0.197120125
11590,576475,0.29,0.29,13.26,100.0,0.0094811725,0.19711762500000002
11600,576950,0.25,0.25,13.26,100.0,0.009480745,0.19711525000000002
11610,577450,0.23,0.23,13.26,100.0,0.009480295,0.19711275
11620,577941,0.26,0.26,13.13,100.0,0.0094798531,0.19711029500000002
11630,578438,0.22,0.22,13.12,100.0,0.0094794058,0.19710781000000002
11640,578938,0.25,0.25,12.94,100.0,0.009478955800000001,0.19710531
11650,579438,0.24,0.24,12.79,100.0,0.0094785058,0.19710281000000002
11660,579932,0.27,0.27,12.68,100.0,0.0094780612,0.19710034
11670,580432,0.28,0.28,12.71,100.0,0.0094776112,0.19709784
11680,580928,0.28,0.28,12.56,100.0,0.0094771648,0.19709536
11690,581423,0.27,0.27,12.58,100.0,0.0094767193,0.19709288500000002
11700,581915,0.3,0.3,12.26,100.0,0.0094762765,0.197090425
11710,582401,0.3,0.3,12.06,100.0,0.0094758391,0.19708799500000002
11720,582892,0.28,0.28,11.7,100.0,0.009475397200000001,0.19708554
11730,583376,0.29,0.29,11.66,100.0,0.0094749616,0.19708312
11740,583876,0.28,0.28,11.66,100.0,0.0094745116,0.19708062
11750,584366,0.29,0.29,11.31,100.0,0.0094740706,0.19707817
11760,584859,0.25,0.25,11.47,100.0,0.0094736269,0.19707570500000002
11770,585358,0.26,0.26,11.46,100.0,0.0094731778,0.19707321
11780,585858,0.26,0.26,11.51,100.0,0.0094727278,0.19707071
11790,586344,0.27,0.27,11.55,100.0,0.0094722904,0.19706828
11800,586844,0.27,0.27,11.73,100.0,0.0094718404,0.19706578000000002
11810,587342,0.26,0.26,11.82,100.0,0.0094713922,0.19706329
11820,587842,0.24,0.24,11.69,100.0,0.0094709422,0.19706079
11830,588342,0.24,0.24,11.41,100.0,0.0094704922,0.19705829
11840,588838,0.23,0.23,11.67,100.0,0.0094700458,0.19705581
11850,589329,0.23,0.23,11.67,100.0,0.0094696039,0.197053355
11860,589829,0.26,0.26,11.85,100.0,0.0094691539,0.197050855
11870,590329,0.28,0.28,12.17,100.0,0.0094687039,0.197048355
11880,590829,0.25,0.25,12.17,100.0,0.009468253900000001,0.19704585500000002
11890,591319,0.23,0.23,12.17,100.0,0.0094678129,0.197043405
11900,591815,0.23,0.23,12.16,100.0,0.0094673665,0.197040925
11910,592315,0.25,0.25,12.18,100.0,0.0094669165,0.19703842500000002
11920,592815,0.26,0.26,12.94,100.0,0.0094664665,0.197035925
11930,593310,0.26,0.26,12.92,100.0,0.009466021,0.19703345
11940,593810,0.25,0.25,12.74,100.0,0.009465571,0.19703095
11950,594310,0.25,0.25,12.81,100.0,0.009465121,0.19702845000000002
11960,594810,0.25,0.25,12.42,100.0,0.009464671000000001,0.19702595
11970,595303,0.23,0.23,12.45,100.0,0.009464227300000001,0.197023485
11980,595803,0.29,0.29,11.87,100.0,0.0094637773,0.197020985
11990,596303,0.31,0.31,11.8,100.0,0.009463327300000001,0.19701848500000002
12000,596803,0.29,0.29,11.78,100.0,0.0094628773,0.197015985
12010,597303,0.28,0.28,11.75,100.0,0.0094624273,0.19701348500000002
12020,597802,0.27,0.27,12.08,100.0,0.0094619782,0.19701099
12030,598290,0.29,0.29,12.13,100.0,0.009461539,0.19700855
12040,598790,0.3,0.3,12.24,100.0,0.009461089,0.19700605000000002
12050,599290,0.28,0.28,12.29,100.0,0.009460639,0.19700355
12060,599767,0.29,0.29,12.58,100.0,0.0094602097,0.197001165
12070,600248,0.28,0.28,12.53,100.0,0.0094597768,0.19699876000000002
12080,600748,0.23,0.23,12.51,100.0,0.0094593268,0.19699626
12090,601248,0.24,0.24,12.28,100.0,0.0094588768,0.19699376000000002
12100,601739,0.26,0.26,12.32,100.0,0.0094584349,0.196991305
12110,602239,0.24,0.24,12.32,100.0,0.0094579849,0.19698880500000002
12120,602739,0.25,0.25,12.84,100.0,0.0094575349,0.196986305
12130,603234,0.24,0.24,13.07,100.0,0.0094570894,0.19698383
12140,603734,0.25,0.25,13.15,100.0,0.0094566394,0.19698133
