episode,global_step,avg_reward,avg_deliveries,avg_ttfd,buffer_size,entropy_coef
12690,628931,0.47,0.47,12.11,100.0,0.001500307079650003
12700,629416,0.48,0.48,12.18,100.0,0.0014937525433552905
12710,629902,0.45,0.45,12.03,100.0,0.0014871844925527546
12720,630362,0.42,0.42,12.07,100.0,0.001480967818953646
12730,630862,0.44,0.44,11.92,100.0,0.001474210565041571
12740,631332,0.43,0.43,12.17,100.0,0.0014678587463642211
12750,631804,0.43,0.43,12.09,100.0,0.0014614798986712224
12760,632294,0.43,0.43,12.13,100.0,0.0014548577898373903
12770,632788,0.43,0.43,11.93,100.0,0.0014481816229722604
12780,633268,0.4,0.4,11.64,100.0,0.0014416946592166694
12790,633750,0.39,0.39,11.74,100.0,0.0014351806664454278
12800,634235,0.35,0.35,11.49,100.0,0.0014286261301507171
12810,634704,0.35,0.35,11.33,100.0,0.0014222878259811892
12820,635203,0.38,0.38,11.28,100.0,0.0014155440865769395
12830,635693,0.39,0.39,11.3,100.0,0.0014089219777431057
12840,636176,0.38,0.38,11.29,100.0,0.0014023944704640422
12850,636655,0.36,0.36,11.26,100.0,0.0013959210212162749
12860,637148,0.36,0.36,11.3,100.0,0.0013892583688589685
12870,637614,0.36,0.36,11.23,100.0,0.0013829606082129166
12880,638113,0.39,0.39,11.06,100.0,0.0013762168688086652
12890,638559,0.39,0.39,10.8,100.0,0.0013701893983190955
12900,639048,0.43,0.43,10.96,100.0,0.0013635808039930853
12910,639540,0.44,0.44,10.48,100.0,0.0013569316661436043
12920,640017,0.41,0.41,10.69,100.0,0.0013504852459114858
12930,640501,0.38,0.38,10.79,100.0,0.001343944224124597
12940,640975,0.41,0.41,10.89,100.0,0.0013375383474159511
12950,641451,0.41,0.41,10.87,100.0,0.0013311054416916546
12960,641933,0.39,0.39,10.84,100.0,0.0013245914489204147
12970,642399,0.4,0.4,10.97,100.0,0.0013182936882743627
12980,642899,0.37,0.37,10.92,100.0,0.001311536434362286
12990,643381,0.4,0.4,10.7,100.0,0.0013050224415910479
13000,643863,0.33,0.33,10.73,100.0,0.0012985084488198063
13010,644332,0.35,0.35,10.93,100.0,0.0012921701446502818
13020,644825,0.35,0.35,10.86,100.0,0.0012855074922929755
13030,645309,0.33,0.33,10.98,100.0,0.0012789664705060867
13040,645802,0.32,0.32,10.48,100.0,0.001272303818148782
13050,646302,0.34,0.34,10.42,100.0,0.001265546564236707
13060,646783,0.36,0.36,10.29,100.0,0.0012590460859732925
13070,647261,0.33,0.33,10.28,100.0,0.0012525861512333487
13080,647732,0.33,0.33,10.27,100.0,0.0012462208180481736
13090,648223,0.29,0.29,10.06,100.0,0.0012395851947065162
13100,648723,0.34,0.34,10.08,100.0,0.0012328279407944412
13110,649217,0.3,0.3,10.03,100.0,0.001226151773929313
13120,649713,0.3,0.3,10.24,100.0,0.001219448578048534
13130,650213,0.32,0.32,10.19,100.0,0.0012126913241364608
13140,650713,0.35,0.35,10.19,100.0,0.0012059340702243841
13150,651213,0.36,0.36,9.95,100.0,0.0011991768163123109
13160,651709,0.35,0.35,10.04,100.0,0.001192473620431532
13170,652208,0.39,0.39,10.04,100.0,0.0011857298810272823
13180,652663,0.39,0.39,10.06,100.0,0.0011795807799672951
13190,653126,0.38,0.38,10.06,100.0,0.0011733235628447122
13200,653625,0.37,0.37,9.87,100.0,0.0011665798234404626
13210,654101,0.37,0.37,9.89,100.0,0.0011601469177161677
13220,654569,0.38,0.38,9.98,100.0,0.0011538221280544651
13230,655049,0.35,0.35,10.06,100.0,0.0011473351642988742
13240,655533,0.31,0.31,9.9,100.0,0.0011407941425119854
13250,656024,0.3,0.3,9.74,100.0,0.0011341585191703297
13260,656512,0.34,0.34,9.55,100.0,0.001127563439352143
13270,656999,0.32,0.32,9.74,100.0,0.0011209818740417835
13280,657483,0.34,0.34,9.44,100.0,0.0011144408522548947
13290,657974,0.37,0.37,9.46,100.0,0.0011078052289132372
13300,658458,0.35,0.35,9.24,100.0,0.0011012642071263502
13310,658949,0.39,0.39,9.17,100.0,0.001094628583784691
13320,659430,0.44,0.44,8.82,100.0,0.0010881281055212765
13330,659930,0.5,0.5,9.38,100.0,0.0010813708516092015
13340,660401,0.49,0.49,9.47,100.0,0.001075005518424028
13350,660901,0.49,0.49,9.55,100.0,0.001068248264511953
13360,661362,0.44,0.44,9.55,100.0,0.001062018076405019
13370,661823,0.41,0.41,9.55,100.0,0.0010557878882980869
13380,662297,0.39,0.39,9.93,100.0,0.0010493820115894392
13390,662787,0.41,0.41,9.97,100.0,0.0010427599027556071
13400,663268,0.44,0.44,9.54,100.0,0.0010362594244921908
13410,663762,0.41,0.41,9.39,100.0,0.0010295832576270626
13420,664262,0.37,0.37,9.14,100.0,0.0010228260037149876
13430,664743,0.33,0.33,9.32,100.0,0.0010163255254515714
13440,665232,0.33,0.33,9.15,100.0,0.0010097169311255628
13450,665732,0.33,0.33,9.18,100.0,0.0010029596772134879
